StartDate;EndDate;Status;Progress;Duration (in seconds);Finished;RecordedDate;LocationLatitude;LocationLongitude;DistributionChannel;UserLanguage;Q1.2;Q1.3_Browser;Q1.3_Version;Q1.3_Operating System;Q1.3_Resolution;Q2.2_1;Q2.2_2;Q2.2_3;Q2.2_4;Q2.2_5;Q2.3_1;Q2.3_2;Q2.3_3;Q3.2_1;Q3.2_2;Q3.2_3;Q3.2_4;Q3.2_5;Q3.3_1;Q3.3_2;Q3.3_3;Q5.3;Q5.4;Q5.5;Q5.6;Q6.2_1;Q6.2_2;Q6.2_3;Q6.2_4;Q7.2;Q7.3;Q8.3_First Click;Q8.3_Last Click;Q8.3_Page Submit;Q8.3_Click Count;Q8.5_First Click;Q8.5_Last Click;Q8.5_Page Submit;Q8.5_Click Count;Q8.6;Q8.7;Q10.3_First Click;Q10.3_Last Click;Q10.3_Page Submit;Q10.3_Click Count;Q10.5_First Click;Q10.5_Last Click;Q10.5_Page Submit;Q10.5_Click Count;Q10.6;Q10.7;Q14.2_First Click;Q14.2_Last Click;Q14.2_Page Submit;Q14.2_Click Count;Q15.2;Q15.3;Q15.4;Q15.5;Q15.6;Q15.7;Q16.2;Q16.3;Q16.7_1;Q16.7_2;Q16.7_3;Q16.8_1;Q16.8_1_TEXT;Q298;Q17.1;Q17.1_7_TEXT;Q6.3_1;Q6.3_2;Q6.4;Q5.8;Q5.9;Q5.10;Q16.5;Q16.6;Q18.2;Q18.3;Q4.2;Q4.3;Q4.4;Q20.2;Q20.3;Q20.4;Q20.5;Q18.4;Q18.5;Q19.2_8;Q19.3;Q19.4;Q19.4_9_TEXT;Q19.5;Q19.6;Q19.7;Q19.7_2_TEXT;Q19.8;Q19.9;Q19.9_2_TEXT;Q19.10;Q20.6
2021-01-28 10:09:09;2021-01-28 10:18:19;0;100;549;1;2021-01-28 10:18:19;53.3379058837890625;-6.25909423828125;anonymous;EN-GB;1;Chrome;88.0.4324.104;Windows NT 10.0;1536x864;;;;;;;;;6;7;6;5;7;6;5;7;;;;;7;6;7;5;6;7;;;;;;;;;;;0.469;2.229;2.842;3;0.554;1.386;2.213;2;6;7;2.78;4.312;4.742;4;6;6;7;6;5;7;4;yes ofcours;4;3;4;;;1;7;99;5;7;6;;;;1;1;5;6;6;7;5;5;6;;1;1;yeah ;32;1;8;;1;8;1;;6;1;;1;thanks 
2021-01-28 10:09:01;2021-01-28 10:18:25;0;100;564;1;2021-01-28 10:18:25;53.3379058837890625;-6.25909423828125;anonymous;EN-GB;1;Chrome;87.0.4280.141;Windows NT 6.1;1366x768;;;;;;;;;4;4;4;5;2;5;4;4;;;;;5;5;5;4;5;3;;;;;;;;;;;14.801;14.801;17.235;1;5.394;5.394;11.901;1;7;4;13.088;13.088;15.68;1;3;7;5;3;2;3;1;I do,not believe it has been properly tested and we have yet to see if there are any long term side effects.;2;2;2;;;1;7;99;2;2;2;;;;2;1;3;5;6;3;5;7;5;;2;2;;64;1;4;;2;9;1;;9;1;;1;
2021-01-28 09:14:27;2021-01-28 10:21:20;0;100;4013;1;2021-01-28 10:21:21;53.3379058837890625;-6.25909423828125;anonymous;EN-GB;1;Chrome;88.0.4324.93;Android 9;1280x800;4;5;3;5;1;1;4;2;;;;;;;;;6;3;2;5;;;;;5;4;;;;;;;;;;;32.742;91.322;377.516;2;0.798;2.229;3.713;2;6;4;1.142;54.7;55.509;2;5;7;6;1;6;5;2;I don't Trust the company nor their purposes;3;4;4;;;1;7;99;;;;7;7;3;2;2;5;7;2;2;5;4;5;;1;1;The government forced;24;1;7;;2;8;1;;7;1;;1;No
2021-01-28 10:08:02;2021-01-28 10:21:34;0;100;812;1;2021-01-28 10:21:34;53.3379058837890625;-6.25909423828125;anonymous;EN-GB;1;Chrome;79.0.3945.136;Android 10;412x915;4;4;4;3;4;5;5;6;;;;;;;;;1;4;3;4;;;;;5;4;18.975;18.975;24.01;1;2.45;2.45;14.94;1;7;5;;;;;;;;;;;18.987;48.111;55.963;4;4;7;7;3;3;4;1;There is not enough evidence to suggest that its effective and safe . If after years of trial i might consider ;4;4;4;;;1;7;99;;;;7;7;5;2;2;5;5;4;4;3;5;4;;1;2;;47;2;4;;2;4;1;;2;1;;1;
2021-01-28 10:13:42;2021-01-28 10:21:49;0;100;486;1;2021-01-28 10:21:49;53.3379058837890625;-6.25909423828125;anonymous;EN-GB;1;Chrome;87.0.4280.141;Windows NT 6.1;1600x900;;;;;;;;;5;5;5;6;5;5;5;5;;;;;3;6;4;5;5;5;;;;;;;;;;;0;0;20.179;0;0;0;27.169;0;7;4;38.591;38.591;38.964;1;5;5;2;6;5;6;4;I believe everyone should get the vaccine in order to eradicate Covid 19 for the safety of themselves and others;3;3;3;;;2;7;99;6;4;6;;;;2;2;2;2;4;4;5;4;5;;1;2;;35;1;6;;2;5;1;;5;1;;1;
2021-01-28 10:10:43;2021-01-28 10:22:08;0;100;684;1;2021-01-28 10:22:08;53.3379058837890625;-6.25909423828125;anonymous;EN-GB;1;Chrome;88.0.4324.93;Android 10;360x740;4;4;4;5;6;4;4;4;;;;;;;;;4;5;4;4;;;;;4;4;;;;;;;;;;;13.639;28.571;33.314;2;13.114;16.22;17.635;2;6;4;11.281;13.7;18.541;3;6;4;4;5;5;5;3;Trust the company she did it for saving life ;2;3;3;;;1;7;99;;;;6;6;6;2;2;4;4;4;4;4;4;4;;;2;;50;2;8;;2;2;1;;7;1;;1;No
2021-01-28 10:15:34;2021-01-28 10:23:07;0;100;453;1;2021-01-28 10:23:07;51.8979949951171875;-8.4889984130859375;anonymous;EN-GB;1;Chrome;87.0.4280.141;Windows NT 10.0;1536x864;;;;;;;;;6;6;6;6;3;4;6;7;;;;;3;7;4;3;1;1;0;0;12.213;0;0;0;10.801;0;7;4;;;;;;;;;;;0;0;8.915;0;6;4;3;7;7;4;4;I've already had my first dose and will have my second this weekend. I work in healthcare so there is an increased risk of myself or family members catching it, so i obviously don't want covid, even with the dangers of loosing my sense of smell. ;4;2;4;;;1;7;99;7;4;5;;;;2;2;5;5;1;4;3;1;1;they incorporate existing prejudices, or algorithms can pick up on prejudices when being trained. Thus, it can incorporate them into government policies and decisions further than they do already. ;1;2;;23;2;8;;1;9;1;;4;1;;1;
2021-01-28 10:14:35;2021-01-28 10:23:08;0;100;512;1;2021-01-28 10:23:08;54.45050048828125;-8.2772064208984375;anonymous;EN-GB;1;Chrome;88.0.4324.104;Windows NT 6.3;1366x768;;;;;;;;;7;7;7;6;7;7;7;7;;;;;7;7;3;5;7;6;;;;;;;;;;;0;0;21.714;0;23.215;23.215;24.972;1;7;6;32.864;32.864;35.033;1;7;3;5;7;7;7;4;i would like to get the vaccine with everyone else and regain normality;4;4;4;;;2;7;99;6;4;7;;;;2;2;2;2;5;7;7;7;7;;2;2;;50;2;7;;2;9;1;;6;1;;1;
2021-01-28 10:11:58;2021-01-28 10:23:41;0;100;703;1;2021-01-28 10:23:41;53.995697021484375;-6.424896240234375;anonymous;EN-GB;1;Chrome iPad;87.0.4280.77;iPad;768x1024;5;4;3;4;2;4;3;4;;;;;;;;;5;4;5;3;;;;;5;3;;;;;;;;;;;15.515;15.515;15.56;1;0;0;117.847;0;6;4;0;0;32.798;0;4;3;4;5;3;5;4;"To keep my family safe
";3;2;3;;;2;7;99;;;;7;5;4;2;2;4;5;4;3;4;5;4;;2;2;;36;2;7;;2;3;1;;19;1;;1;
2021-01-28 10:13:43;2021-01-28 10:25:09;0;100;686;1;2021-01-28 10:25:10;53.3379058837890625;-6.25909423828125;anonymous;EN-GB;1;Chrome;87.0.4280.141;Android 9;360x780;4;4;4;5;4;4;4;4;;;;;;;;;4;4;4;4;;;;;4;4;12.686;24.471;28.329;2;13.744;25.15;30.892;2;3;3;;;;;;;;;;;25.547;48.163;49.449;4;3;3;3;3;3;3;3;Because it may be the only one available to me and I want to protect myself and others;3;3;3;3;;2;7;99;;;;7;7;4;1;2;3;1;4;3;1;5;4;;;2;;47;2;5;;2;2;1;;20;1;;1;No
2021-01-28 10:17:26;2021-01-28 10:25:19;0;100;473;1;2021-01-28 10:25:19;53.3379058837890625;-6.25909423828125;anonymous;EN-GB;1;Chrome;88.0.4324.104;Windows NT 10.0;1280x720;;;;;;;;;7;7;7;3;3;7;7;7;;;;;7;7;2;7;4;7;0;0;2.506;0;0;0;2.365;0;7;7;;;;;;;;;;;0;0;2.357;0;5;5;2;6;5;4;4;because i dont want to get covid ;4;3;3;;;2;7;99;7;5;5;;;;2;2;6;7;6;6;2;6;4;;;2;;18;1;2;;2;7;1;;5;2;lithuanian;3;
2021-01-28 10:12:08;2021-01-28 10:25:28;0;100;800;1;2021-01-28 10:25:29;52.35150146484375;-8.6779937744140625;anonymous;EN-GB;1;Firefox;84.0;Windows NT 10.0;1366x768;;;;;;;;;6;6;6;7;5;6;6;6;;;;;5;7;4;4;5;4;;;;;;;;;;;50.023;50.023;68.209;1;40.108;40.108;46.237;1;7;3;52.365;52.365;59.89;1;7;1;1;7;7;6;4;because it will protect me and everyone who takes it  and will help to eradicate the virus ;4;3;3;;;2;7;99;6;5;6;;;;2;2;4;6;4;5;5;3;4;;;2;;43;2;6;;2;6;1;;6;1;;1;
2021-01-28 10:09:48;2021-01-28 10:26:07;0;100;979;1;2021-01-28 10:26:08;53.3379058837890625;-6.25909423828125;anonymous;EN-GB;1;Firefox;84.0;Windows NT 10.0;1280x720;;;;;;;;;1;1;1;4;1;1;4;6;;;;;5;5;1;1;6;4;;;;;;;;;;;0;0;45.343;0;0;0;59.587;0;7;7;0;0;198.883;0;4;7;5;3;2;2;4;i have old people in my family and i am the one to take care them;3;4;3;;;1;7;99;7;7;2;;;;1;2;3;3;3;5;4;5;5;;1;2;;30;1;5;;2;2;1;;7;2;italian;3;
2021-01-28 10:24:45;2021-01-28 10:26:08;0;100;83;1;2021-01-28 10:26:08;53.3379058837890625;-6.25909423828125;anonymous;EN-GB;1;Chrome;88.0.4324.93;Android 10;412x869;3;4;3;4;5;3;3;4;;;;;;;;;4;2;3;4;;;;;2;5;;;;;;;;;;;0.713;0.713;1.566;1;0.548;0.548;1.394;1;2;5;0.657;0.657;1.698;1;2;5;4;3;4;6;2;Nothing;1;3;1;4;;1;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021-01-28 10:14:05;2021-01-28 10:26:36;0;100;750;1;2021-01-28 10:26:36;53.2176055908203125;-6.666900634765625;anonymous;EN-GB;1;Chrome;88.0.4324.93;Android 8.1.0;361x762;7;7;7;7;6;7;6;7;;;;;;;;;7;7;2;4;;;;;7;7;;;;;;;;;;;1.779;11.169;12.067;6;3.191;4.661;7.851;3;7;7;1.164;56.595;59.401;10;7;7;6;7;7;7;4;It is one of most advices vaccines to take ;3;3;3;;;2;7;99;;;;2;2;7;2;2;7;7;7;7;7;7;7;;1;2;;22;2;8;;2;9;1;;7;2;Slovakian;;
2021-01-28 10:23:34;2021-01-28 10:27:25;0;100;230;1;2021-01-28 10:27:25;53.61279296875;-6.1819000244140625;anonymous;EN-GB;1;Chrome;88.0.4324.104;Windows NT 10.0;1366x768;;;;;;;;;1;3;2;3;4;2;3;3;;;;;2;2;3;2;3;4;1.6;1.6;3.383;1;1.08;1.08;2.789;1;3;5;;;;;;;;;;;1.084;1.983;3.98;2;5;5;3;4;4;3;3;ok;1;3;2;2;;2;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021-01-28 10:25:44;2021-01-28 10:27:42;0;100;118;1;2021-01-28 10:27:43;51.8979949951171875;-8.4889984130859375;anonymous;EN-GB;1;Chrome;88.0.4324.104;Windows NT 6.1;1366x768;;;;;;;;;5;5;6;7;2;1;2;3;;;;;4;5;6;7;7;6;2.171;2.171;3.384;1;1.439;1.439;2.401;1;7;5;;;;;;;;;;;1.393;1.393;2.422;1;6;6;5;6;6;5;3;kljhblig kbku igoui iugoi oliuhio;3;3;4;3;;3;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021-01-28 10:09:59;2021-01-28 10:29:46;0;100;1187;1;2021-01-28 10:29:47;53.3379058837890625;-6.25909423828125;anonymous;EN-GB;1;Chrome;83.0.4103.106;Android 9;360x740;5;5;5;6;5;4;4;3;;;;;;;;;2;4;1;4;;;;;4;4;3.041;34.286;35.532;5;6.566;46.383;47.632;14;7;5;;;;;;;;;;;4.145;59.435;62.994;20;4;5;3;4;4;3;3;The benefit of the vaccine can be temporally and the side effects not known yet ,also the tulip seems to  have mutations alredy that the vaccine will be ineffective, but once the vaccine will become more safe or improved ,yes is likely to do it.;3;3;3;;;1;7;99;;;;6;4;6;2;2;3;3;4;7;3;6;4;;;2;;33;2;4;;2;5;1;;7;2;Romanian ;3;
2021-01-28 10:20:53;2021-01-28 10:30:06;0;100;552;1;2021-01-28 10:30:07;53.3379058837890625;-6.25909423828125;anonymous;EN-GB;1;Chrome;88.0.4324.93;Android 10;412x869;3;3;2;6;1;2;2;3;;;;;;;;;5;3;1;4;;;;;5;5;0;0;15.627;0;8.795;8.795;15.894;1;7;5;;;;;;;;;;;20.963;32.384;35.5;4;4;5;5;4;3;2;1;I do not trust anything driven to market by fear and bullying.;3;2;2;;;1;7;99;;;;2;2;1;2;1;2;3;3;1;3;2;4;;1;2;;40;2;4;;2;3;1;;23;1;;1;Very interesting information, thank you
2021-01-28 10:17:24;2021-01-28 10:35:52;0;100;1108;1;2021-01-28 10:35:52;53.3379058837890625;-6.25909423828125;anonymous;EN-GB;1;Chrome;88.0.4324.104;Windows NT 10.0;1366x768;;;;;;;;;6;6;6;7;5;7;7;7;;;;;5;7;1;3;6;6;;;;;;;;;;;30.405;31.372;33.701;6;28.12;29.202;31.787;8;7;7;59.17;60.4;69.413;8;7;3;4;7;7;7;4;to protect me from covid 19;4;2;4;;;2;7;99;7;7;7;;;;2;2;7;6;4;4;7;5;5;;1;1;step by step solution;47;2;3;;2;3;1;;7;1;;1;
2021-01-28 10:14:46;2021-01-28 10:36:24;0;100;1297;1;2021-01-28 10:36:24;52.99139404296875;-6.9803009033203125;anonymous;EN-GB;1;Chrome;88.0.4324.93;Android 9;360x780;4;4;4;4;3;4;5;5;;;;;;;;;2;5;2;4;;;;;3;3;19.806;19.806;23.522;1;18.652;24.018;29.852;2;7;4;;;;;;;;;;;25.341;47.095;54.734;4;6;5;5;4;5;5;2;Worried about long term side effects;2;1;2;2;;1;7;99;;;;5;5;4;1;2;1;1;5;2;3;5;4;;1;2;;51;1;7;;2;9;1;;13;2;French;3;N/a
2021-01-28 10:35:50;2021-01-28 10:44:48;0;100;538;1;2021-01-28 10:44:49;53.3379058837890625;-6.25909423828125;anonymous;EN-GB;1;Chrome;88.0.4324.93;Android 10;444x985;6;6;6;7;4;7;7;6;;;;;;;;;4;7;1;4;;;;;4;1;7.69;13.993;14.881;2;7.84;7.84;12.787;1;7;3;;;;;;;;;;;7.856;7.856;10.58;1;5;4;3;5;4;4;4;I want the vaccine so I can continue my life safely;4;3;4;;;1;7;99;;;;7;4;7;1;2;5;5;4;4;4;5;1;History proved it;1;1;News item;57;1;5;;2;8;1;;26;2;Gaelic;1;
2021-01-28 10:39:30;2021-01-28 10:47:37;0;100;487;1;2021-01-28 10:47:39;53.6544952392578125;-6.681396484375;anonymous;EN-GB;1;Safari iPhone;14.0.2;iPhone;414x896;1;1;1;6;1;4;4;4;;;;;;;;;1;3;1;4;;;;;4;5;;;;;;;;;;;9.49;9.772;15.404;2;1.1;1.1;2.717;1;4;4;22.679;24.904;24.93;2;5;3;3;5;3;1;1;I don’t trust WHO. I don’t think so covid is so much dangerous like media, government etc show. It’s all about the many and there is a second bottom... for sure nothing good for us. ;1;1;1;;;1;7;99;;;;3;2;1;1;2;4;4;4;4;3;5;3;A;;2;;44;2;4;;2;5;1;;9;2;Polish ;3;No 
2021-01-28 10:36:46;2021-01-28 10:49:05;0;100;738;1;2021-01-28 10:49:05;53.3379058837890625;-6.25909423828125;anonymous;EN-GB;1;Chrome;88.0.4324.93;Android 10;768x346;6;6;6;5;4;7;7;7;;;;;;;;;5;7;4;4;;;;;4;4;;;;;;;;;;;2.329;16.965;20.037;7;2.49;57.72;58.95;10;7;5;5.146;28.534;30.772;11;7;5;2;6;7;7;4;I believe in advantages of having a vaccine;4;4;4;;;2;7;99;;;;7;2;7;2;2;3;3;4;4;4;4;1;Numbers are factual only;1;2;;50;1;3;;2;9;1;;6;1;;1;No
2021-01-28 10:36:23;2021-01-28 10:52:01;0;100;937;1;2021-01-28 10:52:01;53.3379058837890625;-6.25909423828125;anonymous;EN-GB;1;Chrome;88.0.4324.93;Android 5.1.1;320x534;6;6;5;7;5;5;6;6;;;;;;;;;2;5;2;1;;;;;2;2;0.873;34.727;36.395;17;0.955;21.008;21.601;24;7;5;;;;;;;;;;;3.136;21.392;22.152;22;6;4;2;6;6;5;4;not going to let covid19 make my life a treat;4;4;4;;;2;7;99;;;;7;7;6;2;2;5;4;5;4;4;5;4;;1;1;word play;61;1;2;;2;4;1;;;1;;1;no
2021-01-28 07:27:28;2021-01-28 10:56:05;0;100;12517;1;2021-01-28 10:56:06;51.5500030517578125;-9.266693115234375;anonymous;EN-GB;1;Chrome;88.0.4324.104;Windows NT 10.0;2048x1152;;;;;;;;;1;1;1;3;3;2;3;4;;;;;5;5;4;7;4;4;;;;;;;;;;;0;0;8.995;0;173.012;173.012;184.679;1;7;5;141.08;141.08;219.847;1;5;5;5;4;4;5;1;No long term trials;3;3;3;;;1;7;39;2;3;3;;;;1;2;2;2;6;1;6;4;4;;2;1;cant think of one;20;1;4;;2;9;1;;5;1;;1;
2021-01-28 10:45:42;2021-01-28 11:02:02;0;100;979;1;2021-01-28 11:02:03;53.532501220703125;-7.360107421875;anonymous;EN-GB;1;Chrome;88.0.4324.93;Android 10;393x851;5;5;4;5;1;5;6;6;;;;;;;;;4;6;4;3;;;;;4;3;;;;;;;;;;;6.941;6.941;10.71;1;2.416;2.416;5.949;1;7;5;3.798;6.354;13.677;2;6;2;3;6;5;6;3;We all need the vaccine, we have to learn to live with this, as so we can done kind of normality back in our lives, getting the vacine wil help;4;2;3;1;Na;1;7;99;;;;7;3;3;1;2;4;6;1;4;5;5;3;Not a believer in algorithms;1;2;;55;1;2;;2;9;1;;19;1;;1;
2021-01-28 10:50:07;2021-01-28 11:06:30;0;100;982;1;2021-01-28 11:06:30;52.3549957275390625;-7.7039031982421875;anonymous;EN-GB;1;Chrome;88.0.4324.104;Windows NT 10.0;1600x900;;;;;;;;;6;6;6;6;5;6;6;5;;;;;5;7;2;1;3;3;0;0;25.82;0;0;0;30.757;0;7;2;;;;;;;;;;;0;0;40.908;0;7;2;1;7;7;7;4;I basicaly trust the Scientists in the EU and I know the approval of the vaccine was faster than normal but we are in a terrible situation in the world due to Covid 19 and the testing procedures had to be speeded up for the world good.There were no major side effects in the trials so I will gladly take the vaccine when it becomes available.;4;3;4;;;1;7;99;4;5;6;;;;1;2;6;6;3;7;6;1;3;They dont take account of average human behaviour..They forget the individual.;1;2;;62;1;3;;2;2;1;;27;1;;1;No,thank you,Enjoyed this survey.
2021-01-28 11:07:23;2021-01-28 11:09:35;0;100;131;1;2021-01-28 11:09:36;53.3379058837890625;-6.25909423828125;anonymous;EN-GB;1;Safari iPhone;14.0.2;iPhone;414x896;4;5;3;4;4;3;4;4;;;;;;;;;4;4;4;4;;;;;5;5;0.469;0.746;1.531;2;0.5;0.76;1.961;2;3;3;;;;;;;;;;;0.388;0.688;1.375;2;7;1;1;7;4;6;2;Don’t trust ;2;3;3;;?;3;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021-01-28 11:06:03;2021-01-28 11:10:37;0;100;273;1;2021-01-28 11:10:38;53.7162017822265625;-6.3383026123046875;anonymous;EN-GB;1;Chrome;88.0.4324.93;Android 10;360x760;5;4;3;5;5;5;5;5;;;;;;;;;6;6;6;5;;;;;6;5;0.563;0.563;1.713;1;0.557;0.557;1.43;1;6;4;;;;;;;;;;;0.551;0.551;1.434;1;5;6;5;6;6;7;2;Hhhb;3;2;2;3;Hhh;2;7;99;;;;4;5;6;1;1;5;5;6;6;5;5;6;;2;1;Nnnnn;73;1;3;;2;8;1;;21;2;Polish;2;
2021-01-28 11:08:56;2021-01-28 11:13:19;0;100;262;1;2021-01-28 11:13:19;53.2176055908203125;-6.666900634765625;anonymous;EN-GB;1;Safari iPhone;14.0.2;iPhone;375x667;1;1;4;7;1;1;1;4;;;;;;;;;4;7;2;6;;;;;5;4;;;;;;;;;;;1.551;1.551;3.08;1;0.743;1.193;2.225;2;6;3;0.845;3.595;5.157;3;5;5;5;4;4;3;4;I am sick of this shit;3;4;2;3;;1;7;99;;;;5;5;3;2;2;3;4;4;4;4;5;5;;3;2;;33;1;7;;2;9;1;;27;1;;1;
2021-01-28 11:06:35;2021-01-28 11:13:20;0;100;405;1;2021-01-28 11:13:21;53.3379058837890625;-6.25909423828125;anonymous;EN-GB;1;Chrome;87.0.4280.141;Android 10;360x760;5;5;5;5;4;6;6;6;;;;;;;;;4;1;1;1;;;;;5;1;9.316;16.794;21.333;2;3.218;3.868;5.485;2;7;3;;;;;;;;;;;2.56;7.676;8.264;5;5;5;2;5;5;6;4;It is important to take all necessary steps to eradicate Covid 19;4;2;3;;;1;7;99;;;;5;1;6;2;2;5;5;5;4;5;4;6;;1;1;Insurance companies use for premium setting;59;1;4;;2;9;1;;8;1;;1;
2021-01-28 11:08:43;2021-01-28 11:15:24;0;100;401;1;2021-01-28 11:15:24;53.6544952392578125;-6.681396484375;anonymous;EN-GB;1;Chrome;88.0.4324.93;Android 10;320x676;4;4;4;4;1;4;4;4;;;;;;;;;4;4;4;4;;;;;4;3;3.856;5.69;6.502;2;2.126;2.126;3.909;1;6;5;;;;;;;;;;;28.649;33.697;35.779;3;4;6;5;3;3;3;1;This time last year there wasnt a vaccine and now it's been made and approved and given to people.its to fast;3;3;3;;;2;7;99;;;;5;4;5;1;2;1;1;1;4;1;4;4;;2;2;;37;2;2;;2;2;1;;31;1;;1;
2021-01-28 11:09:18;2021-01-28 11:15:53;0;100;395;1;2021-01-28 11:15:53;53.3379058837890625;-6.25909423828125;anonymous;EN-GB;1;Safari;14.0.2;Macintosh;1920x1080;;;;;;;;;4;4;4;5;3;5;4;4;;;;;5;6;3;4;4;4;;;;;;;;;;;0;0;25.499;0;0;0;43.836;0;6;7;0;0;1.829;0;5;4;4;5;4;4;4;I would prefer to get back to normality sooner rather than later. ;3;3;4;3;;2;7;99;5;7;7;;;;2;2;4;5;3;5;3;4;5;;1;2;;28;1;8;;2;3;1;;4;1;;1;No.
2021-01-28 11:06:00;2021-01-28 11:16:17;0;100;616;1;2021-01-28 11:16:17;52.6634063720703125;-8.6324005126953125;anonymous;EN-GB;1;Chrome;88.0.4324.93;Android 8.1.0;360x780;7;5;4;7;3;3;6;5;;;;;;;;;5;7;3;4;;;;;4;3;;;;;;;;;;;2.68;17.526;29.05;4;2.749;7.696;8.287;3;7;1;1.812;43.867;45.298;8;6;2;2;7;7;7;4;I believe vaccination programs are extremely important to health &well being. I take flu vac each year &whooping cough while pregnant;4;3;4;;;1;7;;;;;7;3;5;2;2;4;5;5;3;5;7;3;No room for special circumstances;1;1;No;31;2;6;;2;9;1;;17;1;;1;No
2021-01-28 11:08:49;2021-01-28 11:16:43;0;100;473;1;2021-01-28 11:16:43;53.3379058837890625;-6.25909423828125;anonymous;EN-GB;1;Chrome;88.0.4324.93;Android 9;360x640;5;6;4;7;4;5;6;5;;;;;;;;;5;7;4;4;;;;;5;5;;;;;;;;;;;2.767;8.04;17.755;2;5.095;21.843;22.785;6;7;5;4.483;6.573;7.99;2;6;6;6;7;7;6;4;I have MS so I'm in the high risk catagory. Hopefully the vaccine will bring back our old lives;4;4;4;3;;2;7;99;;;;7;7;6;2;2;3;5;3;4;3;3;5;;2;2;;37;1;5;;2;2;1;;22;1;;1;Best of luck with the survey
2021-01-28 11:06:04;2021-01-28 11:16:46;0;100;641;1;2021-01-28 11:16:46;53.3379058837890625;-6.25909423828125;anonymous;EN-GB;1;Chrome;84.0.4147.89;Android 10;320x694;1;1;1;4;1;1;1;1;;;;;;;;;3;4;1;1;;;;;2;1;;;;;;;;;;;1.1;12.116;16.063;10;1.78;10.764;12.654;11;7;6;5.423;15.125;17.992;13;1;6;5;4;3;7;1;Not enough research into it and it does not stop u from getting the virus ;2;2;2;2;;1;7;99;;;;1;4;1;2;2;6;4;1;5;1;5;3;They don't look at all the aspects of the question ;1;1;On Facebook ;54;1;2;;2;2;1;;12;1;;1;Good survey 
2021-01-28 11:15:28;2021-01-28 11:18:17;0;100;168;1;2021-01-28 11:18:17;52.8397064208984375;-6.9342041015625;anonymous;EN-GB;1;Safari iPad;9.0;iPad;768x1024;4;5;4;4;5;4;5;4;;;;;;;;;3;4;5;5;;;;;3;5;0;0;2.568;0;0;0;1.27;0;5;2;;;;;;;;;;;0;0;3.701;0;5;5;2;4;5;2;2;Good;3;3;3;;;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021-01-28 11:10:09;2021-01-28 11:19:22;0;100;552;1;2021-01-28 11:19:22;53.3379058837890625;-6.25909423828125;anonymous;EN-GB;1;Chrome iPad;87.0.4280.77;iPad;834x1112;3;3;3;7;1;3;3;5;;;;;;;;;5;6;5;5;;;;;4;4;1.664;17.649;30.221;2;2.328;19.13;35.539;4;6;5;;;;;;;;;;;1.244;50.607;53.726;3;4;5;5;6;5;6;4;To get back to normal life;3;3;3;;;1;7;99;;;;7;5;3;2;1;1;1;4;4;3;5;4;;1;2;;33;2;4;;2;9;1;;28;1;;1;
2021-01-28 11:09:26;2021-01-28 11:19:37;0;100;611;1;2021-01-28 11:19:38;53.3379058837890625;-6.25909423828125;anonymous;EN-GB;1;Chrome;79.0.3945.136;Android 7.0;1280x800;6;6;6;6;5;6;6;6;;;;;;;;;4;5;3;4;;;;;4;4;;;;;;;;;;;9.52;9.52;21.012;1;13.713;13.713;28.5;1;7;5;1.159;41.252;44.973;3;6;3;2;6;7;6;2;Worried about side effects may wait for the Oxford one;4;3;4;;;2;7;99;;;;7;4;5;2;2;5;5;4;3;5;4;4;;2;1;Predicting numbers that would be infected by covid 19 in my country;62;2;3;;2;5;1;;9;1;;1;No
2021-01-28 11:09:51;2021-01-28 11:21:05;0;100;673;1;2021-01-28 11:21:05;53.3379058837890625;-6.25909423828125;anonymous;EN-GB;1;Firefox;85.0;Windows NT 10.0;1366x768;;;;;;;;;6;3;5;6;6;5;3;6;;;;;1;6;3;5;6;5;;;;;;;;;;;2.907;2.907;18.266;1;25.884;27.466;32.96;2;6;7;2.437;15.583;18.286;3;1;7;7;2;3;6;1;"I think that the story about Pfizer is very political, we struggle already for a while to get the promised dose, people are dying while Pfizer is reseling for a high price to the Israel, USA, and UK. this is not ethical, human, is shameful.
I'm absolutely disgusted by it. even if there is a chance to get a vaccine from Pfizer, I would refuse for that reason, I prefer tan Russian or Chines vaccine.";1;1;1;;;1;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021-01-28 11:16:13;2021-01-28 11:21:23;0;100;309;1;2021-01-28 11:21:23;52.09100341796875;-7.61700439453125;anonymous;EN-GB;1;Chrome;88.0.4324.93;Android 10;412x846;5;5;5;5;4;5;4;4;;;;;;;;;4;5;7;1;;;;;4;4;;;;;;;;;;;1.764;1.764;2.401;1;1.457;1.457;2.201;1;5;5;1.571;1.571;2.413;1;4;5;5;5;4;4;1;No evidence ;3;3;3;;;3;7;99;;;;7;7;4;1;2;4;4;4;4;4;7;7;;1;1;N0;40;1;4;;2;3;1;;28;1;;1;No
