StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,DistributionChannel,UserLanguage,Q1.2,Q1.3_Browser,Q1.3_Version,Q1.3_Operating System,Q1.3_Resolution,Q2.2_1,Q2.2_2,Q2.2_3,Q2.2_4,Q2.2_5,Q2.3_1,Q2.3_2,Q2.3_3,Q3.2_1,Q3.2_2,Q3.2_3,Q3.2_4,Q3.2_5,Q3.3_1,Q3.3_2,Q3.3_3,Q5.3,Q5.4,Q5.5,Q5.6,Q6.2_1,Q6.2_2,Q6.2_3,Q6.2_4,Q7.2,Q7.3,Q8.3_First Click,Q8.3_Last Click,Q8.3_Page Submit,Q8.3_Click Count,Q8.5_First Click,Q8.5_Last Click,Q8.5_Page Submit,Q8.5_Click Count,Q8.6,Q8.7,Q10.3_First Click,Q10.3_Last Click,Q10.3_Page Submit,Q10.3_Click Count,Q10.5_First Click,Q10.5_Last Click,Q10.5_Page Submit,Q10.5_Click Count,Q10.6,Q10.7,Q14.2_First Click,Q14.2_Last Click,Q14.2_Page Submit,Q14.2_Click Count,Q15.2,Q15.3,Q15.4,Q15.5,Q15.6,Q15.7,Q16.2,Q16.3,Q16.7_1,Q16.7_2,Q16.7_3,Q16.8_1,Q16.8_1_TEXT,Q298,Q17.1,Q17.1_7_TEXT,Q6.3_1,Q6.3_2,Q6.4,Q5.8,Q5.9,Q5.10,Q16.5,Q16.6,Q18.2,Q18.3,Q4.2,Q4.3,Q4.4,Q20.2,Q20.3,Q.20.4,Q20.5,Q18.4,Q18.5,Q19.2_1,Q19.3,Q19.4,Q19.4_12_TEXT,Q19.5,Q19.6,Q19.7,Q19.7_2_TEXT,Q19.8,Q19.9,Q19.9_2_TEXT,Q19.10,Q20.6
1/27/2021 1:39,1/27/2021 1:52,0,100,748,1,1/27/2021 1:52,anonymous,SV,1,Chrome,88.0.4324.93,Android 10,412x869,4,4,4,6,4,4,5,5,,,,,,,,,3,4,4,4,,,,,4,4,15.84,15.84,32.031,1,3.818,3.818,4.764,1,6,4,,,,,,,,,,,11.817,13.444,16.042,2,4,3,4,4,4,4,2,Rädd för biverkningar,2,2,3,,,2,7,99,,,,7,5,4,2,2,3,3,6,4,4,5,4,,,1,,63,2,2,,2,1,1,,21,1,,1,Kommer inte på nått
1/27/2021 1:48,1/27/2021 1:53,0,100,263,1,1/27/2021 1:53,anonymous,SV,1,Chrome,87.0.4280.142,CrOS x86_64 13505.100.0,1366x768,,,,,,,,,7,7,7,7,5,4,4,4,,,,,6,7,6,6,5,7,,,,,,,,,,,0,0,10.143,0,0,0,6.061,0,7,7,0,0,5.188,0,5,6,5,5,6,4,3,It can cure my disease.,3,3,4,,,1,7,99,7,4,6,,,,1,1,5,5,5,6,5,5,6,,2,1,,30,1,7,,2,1,1,,11,2,English,3,Nope
1/27/2021 1:50,1/27/2021 1:53,0,100,191,1,1/27/2021 1:53,anonymous,SV,1,Chrome,87.0.4280.141,Windows NT 6.3,1366x768,,,,,,,,,7,7,7,7,7,7,7,7,,,,,7,7,7,7,7,7,,,,,,,,,,,1.787,1.787,4.001,1,1.632,1.632,3.666,1,7,7,1.995,1.995,4.921,1,7,7,7,7,7,7,4,bra,4,4,4,,,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/27/2021 1:35,1/27/2021 1:53,0,100,1078,1,1/27/2021 1:53,anonymous,SV,1,Safari iPhone,14.0.2,iPhone,320x568,6,6,6,6,4,6,6,6,,,,,,,,,6,7,5,4,,,,,6,6,,,,,,,,,,,13.388,23.538,30.453,2,13.361,19.278,26.042,2,7,6,12.689,36.956,42.69,5,4,4,4,6,6,6,4,Har tillräckligt förtroende för framtagning av vaccinet och behöver det,4,4,4,,,1,7,99,,,,4,4,6,2,1,4,4,6,6,4,3,6,,3,1,,72,1,6,,2,3,1,,15,1,,1,Nej
1/27/2021 1:47,1/27/2021 1:54,0,100,426,1,1/27/2021 1:54,anonymous,SV,1,Chrome,87.0.4280.141,Windows NT 10.0,1280x720,,,,,,,,,4,4,4,4,2,4,4,4,,,,,1,2,4,4,4,3,0,0,19.789,0,0,0,3.971,0,4,4,,,,,,,,,,,0,0,5.792,0,3,6,6,3,3,4,1,.,1,1,1,,,1,7,99,1,6,4,,,,2,1,1,4,5,4,6,4,4,,,1,,27,2,6,,1,2,1,,12,2,rumänska,3,
1/27/2021 1:38,1/27/2021 1:54,0,100,934,1,1/27/2021 1:54,anonymous,SV,1,Chrome,85.0.4183.127,Android 7.0,360x640,2,2,2,5,1,2,3,3,,,,,,,,,5,1,3,4,,,,,5,3,2.507,18.708,19.718,7,2.47,3.552,4.713,2,6,5,,,,,,,,,,,6.774,27.247,29.3,9,3,6,5,3,3,2,1,Litar inte på vaccinet,1,1,1,,,1,7,99,,,,1,4,4,2,2,4,4,5,2,1,4,4,,2,1,,36,1,5,,2,7,1,,21,1,,1,
1/27/2021 1:49,1/27/2021 1:55,0,100,339,1,1/27/2021 1:55,anonymous,SV,1,Edge,18.17763,Windows NT 10.0,1920x1080,,,,,,,,,4,4,4,6,6,4,5,5,,,,,2,6,3,1,4,5,,,,,,,,,,,0,0,2.228,0,0,0,1.852,0,7,7,0,0,7.366,0,5,7,7,5,5,5,3,så länge det finns fakta efter den första gruppen som styrker skyddet av vaccinet,3,3,4,,,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/27/2021 1:44,1/27/2021 1:55,0,100,671,1,1/27/2021 1:55,anonymous,SV,1,Safari iPhone,14.0.2,iPhone,375x667,5,5,5,7,4,5,5,5,,,,,,,,,4,5,2,3,,,,,5,4,1.241,25.755,26.542,7,8.295,26.686,33.154,9,7,5,,,,,,,,,,,5.556,43.269,47.29,11,5,4,4,6,5,7,3,Om det kommer fram allvarliga biverkningar när fler o fler vaccineras kommer jag att avstå. ,3,2,3,,,1,7,99,,,,6,2,7,2,1,6,6,4,4,6,4,4,,,1,,54,2,6,,2,4,1,,20,1,,1,En bra enkät
1/27/2021 1:44,1/27/2021 1:55,0,100,695,1,1/27/2021 1:55,anonymous,SV,1,Chrome,87.0.4280.141,Windows NT 10.0,1366x768,,,,,,,,,6,6,6,6,6,6,6,6,,,,,4,4,4,4,4,4,26.134,47.837,49.634,9,18.157,19.01,30.285,2,6,4,,,,,,,,,,,22.563,35.475,46.684,7,6,4,2,6,6,4,2,jag är känslig och har allergier,4,4,4,4,övrig information,1,7,99,5,5,6,,,,2,2,5,5,3,5,5,4,4,,1,1,,54,2,6,,2,1,1,,4,1,,1,intressanta och svåra frågor
1/27/2021 1:45,1/27/2021 1:56,0,100,658,1,1/27/2021 1:56,anonymous,SV,1,Safari,14.0.2,Macintosh,768x1024,,,,,,,,,6,5,5,4,5,5,7,6,,,,,3,7,6,2,4,4,,,,,,,,,,,0,0,14.934,0,0,0,8.095,0,7,6,0,0,9.763,0,7,3,3,7,7,6,4,Tror det är säkert utifrån vetenskap samt nödvändigt mot pandemin,4,1,4,,Pandemin,2,7,99,6,5,6,,,,2,1,4,7,4,5,5,4,3,Osäkerhet okunnskap,,1,,55,2,7,,1,8,1,,21,1,,1,Bra enkät
1/27/2021 1:41,1/27/2021 1:56,0,100,905,1,1/27/2021 1:56,anonymous,SV,1,Safari,13.1.2,Macintosh,1440x900,,,,,,,,,3,3,3,6,1,6,7,7,,,,,1,6,2,2,4,3,,,,,,,,,,,0,0,32.928,0,0,0,57.86,0,7,4,0,0,41.8,0,2,7,6,3,1,7,1,Det saknas långtidsstudier och utvärderingar av dessa. Det är en ny teknik (mRNA) som jag inte vill vara försökskanin för. ,2,2,2,,,2,7,99,3,6,3,,,,2,2,5,5,5,1,3,6,4,,,2,Inom sociala medier. Att man digitaliserat offentlig sektor inom kommuner och olika myndigheter så att de kan skära ner på personal och istället låta arbetsuppgifterna bli automatiserade.,52,2,5,,2,8,1,,12,1,,2,
1/27/2021 1:41,1/27/2021 1:56,0,100,889,1,1/27/2021 1:56,anonymous,SV,1,Chrome iPhone,76.0.3809.123,iPhone,320x568,4,4,4,5,4,4,4,4,,,,,,,,,3,7,6,4,,,,,4,4,7.434,44.937,45.42,5,16.676,62.329,63.167,6,7,2,,,,,,,,,,,25.802,44.536,45.358,8,7,2,2,7,7,5,4,Det är ett godkänt vaccin och det är viktigt att vaccinera sig.,4,3,4,,,1,7,99,,,,5,6,5,2,2,1,1,3,4,5,1,4,,,2,Jag har hört att socialtjänsten använder sig av det för ansökningar om försörjningsstöd.,28,2,6,,2,8,1,,21,1,,1,
1/27/2021 1:54,1/27/2021 1:56,0,100,148,1,1/27/2021 1:56,anonymous,SV,1,Chrome,88.0.4324.104,Windows NT 10.0,1920x1080,,,,,,,,,1,2,5,4,6,2,4,3,,,,,3,2,4,3,5,3,,,,,,,,,,,0,0,1.421,0,0.42,0.42,0.714,1,3,7,0,0,0.928,0,4,4,6,5,2,6,3,Det är det för att det känns bra att ha det så att man inte får de sjukdomarna.,2,1,4,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/27/2021 1:46,1/27/2021 1:58,0,100,747,1,1/27/2021 1:58,anonymous,SV,1,Chrome,87.0.4280.141,Windows NT 10.0,1920x1080,,,,,,,,,2,2,2,3,1,2,4,1,,,,,2,5,1,1,2,2,0,0,27.937,0,0,0,35.175,0,7,6,,,,,,,,,,,0,0,58.361,0,5,7,7,2,4,7,2,"Jag tror inte det är riktigt klargjort vilka bieffekter som kommer om ett, två år ",3,3,4,3,,1,7,99,4,3,5,,,,1,2,2,2,5,1,5,1,1,Det baseras på fel saker,1,1,,69,1,3,,2,2,1,,12,1,,1,nej
1/27/2021 1:39,1/27/2021 2:00,0,100,1269,1,1/27/2021 2:00,anonymous,SV,1,Opera,73.0.3856.344,Windows NT 10.0,1920x1200,,,,,,,,,2,2,2,5,2,4,4,4,,,,,3,4,2,3,4,3,0,0,23.771,0,0,0,23.145,0,6,5,,,,,,,,,,,0,0,40.694,0,5,5,7,5,6,6,2,"Trots mina 75 år har jag aldrig varit sjuk(legat på sjukhus) i hela mitt liv. Har inga underliggande sjukdomar. Äter förnuftigt, röker inte tränar dagligen. 

Ser till att få D vitamin. Har bott, varit längre perioder i Sydostasien och fört dykarliv samt varit i solen-2-3 timmar om dagen under ca 11 års tid (2008-20019). Endast om det krävs vaccin för att kunna resa globalt med flyg kommer jag att ta det eftersom jag har en son i Filippinerna och flera dambekanta som jag vill besöka. IAbsolut inte om jag stannar i Sverige. 

Jag är inte värst orolig för att få Covid fast jag ser till att skydda mig med mask o dyl vid behov. Bor ensam i lägenhet  och träffar sällan folk. 

Covid 19 är, anser jag på goda grunder,  ett led i det nya Kalla kriget  menllan Västmakterna med USA i spetsen,  visavi  de auktoritära eurasiska makterna Ryssland och Kina. Världen genomgår en enorm global omvälvning som ändrar hela den geostrategiska  spelplanen från början av 1900-talet.",3,2,3,,,1,7,99,2,2,4,,,,1,2,2,2,3,3,1,4,4,,,1,,76,1,5,,2,2,1,,4,1,,1,Ingenting
1/27/2021 1:34,1/27/2021 2:00,0,100,1527,1,1/27/2021 2:00,anonymous,SV,1,Chrome,87.0.4280.141,Windows NT 10.0,1024x768,,,,,,,,,5,5,5,6,4,5,6,3,,,,,6,7,1,4,1,1,,,,,,,,,,,0,0,60.704,0,0,0,69.594,0,7,6,0,0,93.732,0,4,7,5,7,7,7,4,Kommer att ta det första vaccin som erbjuds mig.,1,1,2,,,2,7,99,6,6,4,,,,2,2,3,3,4,5,6,1,1,"Människan år en mångfazeterad varelse, Det behövs lika många algoritmer som individer för att träffa rätt varje gång.",1,2,nej,74,1,5,,2,2,1,,4,1,,1,Allmänt tråkigt i dessa Coronatider för en ensamstående manlig pensionär. 
1/27/2021 1:50,1/27/2021 2:00,0,100,613,1,1/27/2021 2:00,anonymous,SV,1,Chrome,88.0.4324.93,Android 6.0,360x640,4,4,5,3,2,4,4,4,,,,,,,,,4,5,3,4,,,,,4,4,3.663,31.362,31.833,4,25.138,41.002,41.581,6,4,5,,,,,,,,,,,25.601,27.402,29.588,4,4,4,4,5,5,4,3,För att det är viktigt då jag är i en riskgrupp.,2,3,3,,,2,7,99,,,,5,4,4,1,1,4,4,4,4,4,4,4,,3,1,,44,1,4,,2,8,1,,7,1,,1,Nej
1/27/2021 1:50,1/27/2021 2:00,0,100,627,1,1/27/2021 2:00,anonymous,SV,1,Firefox,84,Macintosh,1440x900,,,,,,,,,6,6,6,7,6,7,7,7,,,,,6,7,4,5,5,3,0,0,27.553,0,0,0,26.501,0,7,5,,,,,,,,,,,0,0,36.255,0,5,5,3,7,7,7,4,Det är en oerhört viktig del i att stoppa smittspridningen av COVID-19.,4,4,4,,,1,7,99,7,3,5,,,,2,2,4,5,5,5,5,4,5,,1,1,,22,1,5,,2,8,1,,21,1,,1,
1/27/2021 1:59,1/27/2021 2:00,0,100,103,1,1/27/2021 2:00,anonymous,SV,1,Chrome,88.0.4324.93,Android 10,360x800,6,5,6,2,4,6,4,3,,,,,,,,,4,7,5,6,,,,,4,4,0.706,0.706,1.9,1,0.537,0.537,1.893,1,5,6,,,,,,,,,,,0.563,0.563,1.659,1,6,6,6,6,5,4,3,Jag letar på,3,4,4,,,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/27/2021 1:39,1/27/2021 2:00,0,100,1256,1,1/27/2021 2:00,anonymous,SV,1,Chrome,50.0.2661.89,Android 6.0,360x640,4,4,4,7,4,4,5,5,,,,,,,,,6,6,4,5,,,,,4,5,2.774,39.212,47.231,4,11.461,60.859,70.449,5,6,2,,,,,,,,,,,9.987,94.071,101.455,9,6,1,1,6,6,6,4,För att jag vill heldre ha dessa milda biverkningar än Covid-19.,3,3,3,,,1,7,99,,,,2,2,4,1,2,3,3,5,3,4,4,4,,,1,,30,1,4,,2,3,1,,18,1,,1,
1/27/2021 1:48,1/27/2021 2:01,0,100,810,1,1/27/2021 2:01,anonymous,SV,1,Chrome,77.0.3833.102,Windows NT 10.0,1366x768,,,,,,,,,7,6,7,6,7,7,6,7,,,,,7,6,6,7,7,6,,,,,,,,,,,0,0,2.07,0,0,0,1.447,0,7,6,0,0,1.429,0,7,7,6,6,7,7,4,hkhkjhkhk,4,3,4,3,khjkhkh,2,7,ghjgj,7,6,7,,,,2,2,7,6,7,6,7,7,6,,,2,fhfghgfh,30,2,2,,1,8,1,,11,1,,1,jghjghjgh
1/27/2021 1:49,1/27/2021 2:02,0,100,777,1,1/27/2021 2:02,anonymous,SV,1,Edge,18.17763,Windows NT 10.0,1920x1080,,,,,,,,,1,1,1,2,2,1,1,1,,,,,1,4,1,1,4,4,0,0,27.827,0,6.384,6.384,11.406,1,7,4,,,,,,,,,,,0,0,11.175,0,3,6,6,4,2,5,1,Jag tycker det är väldigt märkligt hur snabbt man har lyckats ta fram ett vaccin denna gången.Litar inte på globalisterna. Min kompis son fick narkolepsi av svininfluensavaccinet fö några år sedan.Plus att jag inte litar på vad vaccinet gör med mig och mina barn på sikt.Har hört trovärdiga rykten om att vaccinet förändrar vårat DNA.,1,1,1,,,3,7,99,7,7,1,,,,1,2,2,2,4,1,4,4,4,,,1,,53,1,3,,2,8,1,,21,1,,1,
1/27/2021 1:48,1/27/2021 2:02,0,100,805,1,1/27/2021 2:02,anonymous,SV,1,Chrome,84.0.4147.125,Windows NT 10.0,1366x768,,,,,,,,,7,6,7,6,7,7,6,7,,,,,7,6,7,6,7,6,0.884,0.884,2.428,1,0.582,0.582,1.705,1,7,6,,,,,,,,,,,0.77,0.77,2.645,1,7,7,7,6,7,6,4,fhgfhfhfgh,4,3,4,4,hgfhfgh,1,7,hfghfghfg,7,6,7,,,,2,2,7,6,7,6,7,7,6,,,2,gfhfghgfh,29,2,2,,1,8,1,,4,1,,1,hgjgjghjgh
1/27/2021 1:47,1/27/2021 2:02,0,100,938,1,1/27/2021 2:02,anonymous,SV,1,Chrome,87.0.4280.141,Windows NT 6.1,1366x768,,,,,,,,,5,5,5,5,6,5,5,5,,,,,4,6,2,4,1,1,16.639,16.639,21.3,1,3.456,3.456,11.083,1,7,5,,,,,,,,,,,0,0,9.567,0,6,4,4,6,5,5,4,bättre än att bli sjuk,3,3,3,,,1,7,99,5,5,6,,,,2,2,3,3,4,4,4,4,4,,,1,,60,2,6,,2,3,1,,21,1,,1,
1/27/2021 1:47,1/27/2021 2:03,0,100,948,1,1/27/2021 2:03,anonymous,SV,1,Chrome,87.0.4280.141,Windows NT 10.0,1536x864,,,,,,,,,1,1,1,3,1,1,2,2,,,,,2,3,1,7,2,1,,,,,,,,,,,0,0,165.513,0,0,0,15.439,0,5,6,0,0,24.719,0,2,7,6,2,3,7,1,Jag litar inte på läkemedelsföretagen eller EU. ,1,1,1,,,2,7,99,2,6,1,,,,2,1,3,5,6,1,3,5,2,De baseras på vad de programerat in. ,1,1,,40,1,6,,2,8,1,,11,1,,1,Nej.
1/27/2021 1:47,1/27/2021 2:03,0,100,938,1,1/27/2021 2:03,anonymous,SV,1,Chrome,73.0.3683.86,Windows NT 6.1,1366x768,,,,,,,,,7,6,7,6,7,7,6,7,,,,,7,6,7,6,7,6,,,,,,,,,,,0,0,1.421,0,0,0,1,0,7,6,0,0,4.886,0,6,6,7,7,7,7,4,jhkjkjhk,4,3,4,3,jhkjhk,1,7,kjhkjhkh,7,6,7,,,,2,2,7,6,7,6,7,7,6,,,2,kjhkjhkjh,30,2,2,,1,8,1,,5,1,,1,jkhjkjhk
1/27/2021 1:42,1/27/2021 2:03,0,100,1235,1,1/27/2021 2:03,anonymous,SV,1,Edge,88.0.705.50,Windows NT 10.0,1477x831,,,,,,,,,7,7,7,7,4,7,7,7,,,,,5,7,7,1,4,2,0,0,43.474,0,0,0,49.065,0,7,6,,,,,,,,,,,0,0,68.147,0,7,1,1,7,7,7,4,Därför att jag tror att jag blir bättre skyttat om jag blir vaccinerat,4,4,4,,,1,7,99,5,1,1,,,,2,2,5,7,2,7,6,3,4,,,1,,72,1,6,,2,2,1,,9,2,Dansk,3,"
interessant enkät."
1/27/2021 1:51,1/27/2021 2:04,0,100,737,1,1/27/2021 2:04,anonymous,SV,1,Chrome,87.0.4280.141,Windows NT 10.0,1366x768,,,,,,,,,5,5,5,6,5,4,5,5,,,,,5,6,6,4,4,4,0,0,16.056,0,0,0,14.752,0,5,5,,,,,,,,,,,0,0,36.708,0,5,3,5,4,5,4,3,tror det testats tillräckligt,4,3,4,,,2,7,99,7,4,4,,,,2,2,2,4,2,3,3,5,3,det kan bli fel,,1,,53,2,6,,2,8,1,,21,1,,1,
1/27/2021 1:39,1/27/2021 2:04,0,100,1516,1,1/27/2021 2:04,anonymous,SV,1,Safari iPhone,14.0.2,iPhone,375x667,4,4,4,6,5,4,5,5,,,,,,,,,4,7,1,3,,,,,2,2,,,,,,,,,,,2.828,68.182,71.702,14,1.353,287.19,296.863,10,7,4,3.839,19.774,28.306,7,7,2,2,7,7,7,4,"För att vaccin generellt är säkra, för att skydda mig själv och för att bidra till att pandemin försvinner ",3,4,4,,,2,7,99,,,,5,1,7,2,2,1,3,1,2,7,1,2,Man alltid måste räkna med den mänskliga faktorn,1,1,,50,2,6,,2,5,1,,4,2,Finska ,3,Nej
1/27/2021 1:57,1/27/2021 2:04,0,100,460,1,1/27/2021 2:04,anonymous,SV,1,Chrome,87.0.4280.141,Windows NT 10.0,1920x1200,,,,,,,,,2,3,2,4,2,4,4,4,,,,,5,5,4,4,6,3,,,,,,,,,,,0,0,13.911,0,0,0,12.357,0,4,7,0,0,39.775,0,5,7,4,3,4,4,3,Generally favourable but open to new information that may change that view,2,2,2,,,2,7,99,4,5,1,,,,1,1,3,3,5,1,5,5,4,,1,1,,51,1,7,,2,8,1,,12,2,Engelska,3,
1/27/2021 1:31,1/27/2021 2:05,0,100,2022,1,1/27/2021 2:05,anonymous,SV,1,Chrome,88.0.4324.104,Windows NT 10.0,1344x840,,,,,,,,,2,2,2,4,1,4,4,4,,,,,5,5,4,4,4,3,,,,,,,,,,,0,0,62.761,0,0,0,53.432,0,4,4,0,0,656.212,0,5,3,3,5,5,5,4,Jag tror att det är nödvändigt att ta vaccinet för att begränsa smittspridningen.,4,3,3,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/27/2021 1:53,1/27/2021 2:05,0,100,739,1,1/27/2021 2:05,anonymous,SV,1,Chrome,88.0.4324.104,Windows NT 6.1,1280x1024,,,,,,,,,2,2,2,5,2,3,3,3,,,,,4,4,3,2,2,2,,,,,,,,,,,0,0,16.084,0,0,0,12.373,0,5,4,0,0,44.674,0,3,5,5,3,4,4,3,Jag vågar ej avstå från vaccinering,1,2,2,2,,1,7,99,5,2,5,,,,2,2,1,1,5,2,3,2,2,vet ej,,1,,77,2,5,,2,2,1,,20,1,,1,nej
1/27/2021 1:49,1/27/2021 2:05,0,100,1009,1,1/27/2021 2:05,anonymous,SV,1,Chrome,88.0.4324.104,Windows NT 10.0,1366x768,,,,,,,,,3,3,3,5,1,4,4,4,,,,,4,5,4,4,4,4,,,,,,,,,,,0,0,22.505,0,0,0,27.578,0,5,5,0,0,46.239,0,5,4,5,5,5,5,3,"är ju lite orolig ändå, för biverkningar...tänker ju på vaccinet mot svin-inflensa..men troligen kommer jag ta vaccinet mot corvid-19 direkt jag får chansen(tillhör ej riskgrupp)",3,4,4,,,2,7,99,6,4,5,,,,2,2,2,2,6,2,4,4,4,,,1,,51,2,3,,2,3,1,,20,1,,1,"hade önskat att svars alternativet ""vet ej"" ochså fanns med"
1/27/2021 1:50,1/27/2021 2:06,0,100,974,1,1/27/2021 2:06,anonymous,SV,1,Chrome,83.0.4103.106,Android 10,1280x800,4,4,4,4,4,4,4,4,,,,,,,,,4,5,3,3,,,,,3,4,,,,,,,,,,,2.741,16.148,23.329,3,9.442,16.98,19.767,2,5,4,7.847,60.477,86.699,12,4,4,4,4,4,4,3,Innehåller inget jag är emot,1,1,2,,,2,7,99,,,,5,4,4,2,2,2,2,4,4,3,4,4,,,1,,74,2,5,,2,1,1,,20,1,,1,Lite för djupa frågor. 
1/27/2021 1:55,1/27/2021 2:07,0,100,715,1,1/27/2021 2:07,anonymous,SV,1,Safari,14.0.2,Macintosh,810x1080,,,,,,,,,4,4,4,6,3,5,6,6,,,,,3,5,5,4,4,4,20.907,20.907,23.333,1,18.331,18.331,19.301,1,7,6,,,,,,,,,,,7.972,45.719,48.022,2,7,4,4,7,7,6,4,Viktigt att få vaccin som är trovärdigt,4,3,4,,,1,7,99,6,3,5,,,,1,1,3,5,6,6,3,3,4,,,1,,80,2,3,,2,3,1,,12,1,,1,Nej
1/27/2021 1:45,1/27/2021 2:08,0,100,1355,1,1/27/2021 2:08,anonymous,SV,1,Chrome,86.0.4240.185,Android 9,360x740,6,6,5,6,5,5,5,5,,,,,,,,,4,6,1,3,,,,,2,2,,,,,,,,,,,1.801,18.823,20.27,5,1.638,12.631,15.594,4,6,5,3.067,20.761,23.332,7,6,4,4,6,6,6,3,Jag vill se först om de i min omgivning får några svåra biverkningar,4,3,4,,,2,7,99,,,,6,6,6,1,2,4,3,6,4,3,2,2,Risk för att algoritmerna inte är rätt uppsatta,1,1,,39,2,6,,2,8,1,,10,1,,1,Nej
1/27/2021 1:54,1/27/2021 2:08,0,100,861,1,1/27/2021 2:08,anonymous,SV,1,Chrome,87.0.4280.141,Windows NT 10.0,1536x864,,,,,,,,,6,6,6,6,5,5,5,5,,,,,6,6,5,2,5,5,12.649,12.649,33.042,1,0,0,22.748,0,6,5,,,,,,,,,,,2.249,3.953,51.169,3,5,5,5,6,6,5,3,Det känns tillräckllgt seriöst för att våga vaccinera sig,4,4,4,,,1,7,99,4,3,4,,,,2,2,2,2,5,4,5,5,5,,,1,,72,2,5,,2,3,1,,12,1,,1,
1/27/2021 2:02,1/27/2021 2:09,0,100,422,1,1/27/2021 2:09,anonymous,SV,1,Safari iPhone,14.0.1,iPhone,414x736,4,4,4,4,2,4,4,4,,,,,,,,,4,3,5,3,,,,,4,4,0.919,1.404,2.202,2,0.409,0.409,1.808,1,5,4,,,,,,,,,,,0.444,0.444,2.505,1,3,4,5,4,5,6,3,För att jag vet inte riktigt,2,2,2,,,1,7,99,,,,6,6,4,1,2,3,4,4,5,4,4,3,Vet ej,2,1,,19,2,3,,2,1,1,,18,1,,1,Nej
1/27/2021 2:01,1/27/2021 2:10,0,100,507,1,1/27/2021 2:10,anonymous,SV,1,Chrome,88.0.4324.93,Android 10,360x747,7,7,7,7,5,7,7,7,,,,,,,,,6,6,5,6,,,,,7,5,,,,,,,,,,,1.38,19.378,21.296,8,1.139,10.433,31.261,4,7,6,11.174,34.901,35.711,5,6,6,7,7,7,7,2,Jag tänker vänta och se på eventuella biverkningar innan jag gör det! Så i framtiden kanske. ,4,4,4,,,1,7,99,,,,5,3,4,1,2,2,2,2,4,1,7,4,,2,1,,32,2,5,,2,8,1,,18,1,,1,Nej
1/27/2021 2:08,1/27/2021 2:10,0,100,90,1,1/27/2021 2:10,anonymous,SV,1,Chrome,88.0.4324.104,Windows NT 10.0,1680x1050,,,,,,,,,7,6,6,5,6,7,6,6,,,,,7,6,5,6,7,6,0,0,2.085,0,0,0,1.44,0,7,6,,,,,,,,,,,0,0,1.841,0,7,6,7,7,6,7,3,ok,4,3,3,4,,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/27/2021 2:01,1/27/2021 2:11,0,100,600,1,1/27/2021 2:11,anonymous,SV,1,Chrome,87.0.4280.141,Windows NT 10.0,1920x1200,,,,,,,,,5,5,5,6,5,5,5,5,,,,,5,6,2,4,4,4,0,0,80.598,0,0,0,6.643,0,6,6,,,,,,,,,,,0,0,1.84,0,6,6,6,6,6,6,4,Jag vill hjälpa samhället att bli av med coronasmittan och skydda de sårbara i samhället.,4,4,4,,,2,7,99,6,5,7,,,,2,2,5,5,3,4,5,1,3,De inte nödvändigtvis speglar samhället på riktigt.,3,1,,38,2,4,,1,8,1,,11,1,,1,
1/27/2021 2:05,1/27/2021 2:12,0,100,415,1,1/27/2021 2:12,anonymous,SV,1,Chrome,88.0.4324.93,Android 10,360x740,6,6,6,6,6,6,6,6,,,,,,,,,5,7,7,7,,,,,6,4,0.517,0.9,1.328,2,0.499,0.499,1.716,1,7,1,,,,,,,,,,,0.575,7.562,10.124,7,6,1,4,7,6,6,4,"Jag tror på forskningen, det är bättre att ta ett vaccin än att inte göra det",3,3,4,,,3,7,99,,,,3,1,5,2,2,1,4,5,4,5,5,5,,3,1,,20,1,5,,2,5,1,,13,1,,1,
1/27/2021 2:01,1/27/2021 2:13,0,100,719,1,1/27/2021 2:13,anonymous,SV,1,Chrome,88.0.4324.93,Android 11,384x854,7,6,6,6,7,5,4,4,,,,,,,,,5,6,5,4,,,,,5,5,,,,,,,,,,,2.412,2.412,47.068,1,4.754,17.73,25.573,4,6,5,18.318,59.623,60.404,9,4,7,6,5,5,6,1,Det lanserades alldeles för snabbt och jag tror att det inte är tillräckligt bra,3,2,4,,,2,7,99,,,,5,4,6,1,2,5,5,4,5,6,5,5,,1,1,,29,1,6,,2,8,1,,21,2,Bulgarisk,3,
