EndDate,Status,IPAddress,Progress,Duration..in.seconds.,Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q1.2,Q1.3_Browser,Q1.3_Version,Q1.3_Operating.System,Q1.3_Resolution,Q2.2_1,Q2.2_2,Q2.2_3,Q2.2_4,Q2.2_5,Q2.2_6,Q2.3_1,Q2.3_2,Q2.3_3,Q3.2_1,Q3.2_2,Q3.2_3,Q3.2_4,Q3.2_5,Q3.2_6,Q3.3_1,Q3.3_2,Q3.3_3,Q5.3,Q5.4,Q5.5,Q5.6,Q6.2_1,Q6.2_2,Q6.2_3,Q6.2_4,Q7.2,Q7.3,Q8.3_Page.Submit,Q8.5_Page.Submit,Q8.6,Q8.7,Q10.3_Page.Submit,Q10.5_Page.Submit,Q10.6,Q10.7,Q14.2_Page.Submit,Q15.2,Q15.3,Q15.4,Q15.5,Q15.6,Q15.7,Q160,Q16.2,Q16.3,Q16.7_1,Q16.7_2,Q16.7_3,Q16.8_1,Q16.8_1_TEXT,Q298,Q17.1,Q17.1_7_TEXT,Q6.3_1,Q6.3_2,Q6.4,Q5.8,Q5.9,Q5.10,Q16.5,Q16.6,Q18.2,Q18.3,Q4.2,Q4.3,Q4.4,Q20.2,Q20.3,Q20.5,Q18.4,Q18.5,Q19.2_8,Q19.3,Q19.4,Q19.4_9_TEXT,Q19.5,Q19.6,Q19.7,Q19.7_2_TEXT,Q19.8,Q19.9,Q19.9_2_TEXT,Q19.10,Q20.6,psid,pid,country,check,Q86,Q19.2_1,RecipientLastName,Q.20.4,Q417_Page.Submit,Q420,Q421,Q138_Page.Submit,Q141,Q142,Q140,Q19.4_8_TEXT,Q20.4,Q19.4_12_TEXT,device,experimental.group,independence,advice,no.text,intro.submit,manipulation.submit,perceived.independence,safety,IMC,comprehension.check,comprehension.check.failed,female,age,healthcare,healthcare.recoded,native.language,benefits.vaccines,comments.general,intent.vaccine,intent.vaccine.recoded,credibility.item1,credibility.item2.reversed,credibility.item3.reversed,credibility.item4,credibility.item5,credibility.item6,stability,expertise,noninterference,credibility.index,trust.EC,trust.EP,trust.council,trust.scientist,trust.politicians,trust.media,political.ideology,EU.integration,interpersonal.trust,familiarity.EMA,familiarity.advice,credibility.EMA.pre,credibility.EMA.post,trust.health.authorities,perceived.independence.reversed,consequences.health,consequences.economic,importance.EMA,importance.FDA,importance.NRA,importance.EMA.recoded,importance.FDA.recoded,importance.NRA.recoded,private.providers,decision.submit,duration,trust.EU.institutions,province.id,knowledge,manipulation.submit.quartile,manipulation.submit.30,age.10,country.lab,noninterference.recoded,expertise.recoded,stability.recoded,perceived.independence.reversed.recoded,benefits.vaccines.recoded,timer_total_minutes,education,income,migration_background
28-1-2021 07:01,0,64.43.38.154,100,1047,1,28-1-2021 07:01,R_29uhr9MjuvuKoTu,anonymous,EN-GB,1,Chrome,88.0.4324.93,Android 10,360x771,5,5,5,5,3,0,5,5,5,5,5,5,5,3,0,5,5,5,4,5,2,2,4,5,2,2,3,3,0,0,0,0,24.3,17.191,7,4,104.699,5,4,4,6,5,6,0,1,Because it was the first one to be approved but will get the next one ,4,3,2,0,,1,7,99,6,1,3,6,1,3,2,1,5,6,1,1,2,2,2,1,2,,55,1,5,,2,8,1,,4,1,,1,No ,VSjgKHrIYN2DqWXOAs8ZAQ**,1879398748,IE,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mobile,advice,0,1,0,24.3,17.191,4,7,1,0,failed,0,55,0,no,1,5,No ,1,0,5,4,4,6,5,6,6,5.5,4.333333333333333,5,5,5,5,5,3,NA,1,1,2,5,6,5,NA,3,4,6,1,4,3,2,1,1,0,2,104.699,17.45,5,IE4,0,Q2,Under 30 secs,50-59,3. Ireland,0.5384615384615384,0.75,0.8333333333333334,0.5,0.6666666666666666,17.45,5,8,0
28-1-2021 07:04,0,64.43.187.81,100,417,1,28-1-2021 07:04,R_3F2LaN9QasJy8UX,anonymous,EN-GB,1,Chrome,88.0.4324.93,Android 10,360x760,4,4,4,4,1,0,4,4,4,4,4,4,4,1,0,4,4,4,2,4,2,4,2,4,2,4,3,3,0,0,0,0,7.788,2.733,7,4,2.659,4,2,2,4,4,4,0,3,To get my life bact to normal ,4,4,4,0,,2,7,99,7,7,5,7,7,5,2,2,2,2,3,4,3,5,4,0,2,,63,1,4,,2,2,1,,5,1,,1,,VSjgKHrIYN1mYVhnO3JX1w**,1550400650,IE,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mobile,advice,0,1,0,7.788,2.733,4,7,1,1,passed,0,63,0,no,1,4,,3,0.6666666666666666,4,6,6,4,4,4,4,4,5.333333333333333,4.666666666666667,4,4,4,4,1,NA,3,4,3,2,2,4,NA,5,4,7,7,4,4,4,1,1,1,5,2.659,6.95,4,IE5,1,Q1,Under 30 secs,60-69,3. Ireland,0.8461538461538461,0.55,0.5,0.5,0.5,6.95,4,2,0
28-1-2021 07:07,0,109.78.227.61,100,1005,1,28-1-2021 07:07,R_1f4chFdWjuCxfrW,anonymous,EN-GB,1,Chrome,88.0.4324.93,Android 9,360x760,4,4,4,5,2,0,5,4,4,4,4,4,5,2,0,5,4,4,3,5,2,4,3,5,2,4,4,3,42.729,6.023,6,5,0,0,0,0,26.902,5,4,5,6,4,6,0,3,It's a better chance of survival,3,3,3,0,,2,7,99,5,3,5,5,3,5,2,2,3,5,2,2,2,2,4,1,1,Step by step procedure,69,1,3,,2,3,1,,17,1,,1,No,VSjgKHrIYN26IzxDBsNMrQ**,1476770833,IE,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mobile,independence,1,0,0,42.729,6.023,5,6,1,0,failed,0,69,0,no,1,5,No,3,0.6666666666666666,5,4,3,6,4,6,6,5,4,4.666666666666667,4,4,4,5,2,NA,2,2,2,3,5,4,NA,5,3,5,3,3,3,3,1,1,1,2,26.902,16.75,4,IE17,1,Q1,Under 30 secs,60-69,3. Ireland,0.46153846153846156,0.7,0.8333333333333334,0.3333333333333333,0.6666666666666666,16.75,3,3,0
28-1-2021 07:11,0,92.251.243.70,100,450,1,28-1-2021 07:11,R_3rYyXk0oyiOsahe,anonymous,EN-GB,1,Chrome,88.0.4324.93,Android 10,360x800,5,5,5,5,5,0,5,5,5,5,5,5,5,5,0,5,5,5,6,6,6,4,6,6,6,4,5,5,1.6,1.36,5,5,0,0,0,0,5.593,6,5,5,5,6,6,0,2,I don't need it,3,3,3,0,,2,7,99,5,6,5,5,6,5,1,2,2,2,3,5,2,4,4,2,2,,18,1,3,,2,5,1,,6,2,Polish,3,Nah,VSjgKHrIYN0hJsBcDq9JSw**,1876767127,IE,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mobile,independence,1,0,0,1.6,1.36,5,5,1,0,failed,0,18,0,no,2,6,Nah,2,0.3333333333333333,6,3,3,5,6,6,6,5.5,4,4.833333333333333,5,5,5,5,5,NA,3,5,2,2,2,5,NA,5,3,5,6,3,3,3,1,1,1,4,5.593,7.5,5,IE6,0,Q1,Under 30 secs,younger than 30,3. Ireland,0.38461538461538464,0.8,0.8333333333333334,0.3333333333333333,0.8333333333333334,7.5,3,5,1
28-1-2021 07:26,0,79.97.47.83,100,2578,1,28-1-2021 07:26,R_1eLbFua8aVZti5e,anonymous,EN-GB,1,Safari iPad,Unknown,iPad,768x1024,4,4,5,6,4,0,5,6,6,4,4,5,6,4,0,5,6,6,5,7,3,4,5,7,3,4,5,5,26.643,45.648,6,6,0,0,0,0,53.542,7,4,4,7,5,6,0,4,Really there is no option if we want to get out of this pandemic it is the way forward I believe ,4,4,4,0,,1,7,99,7,5,5,7,5,5,2,2,4,5,4,6,5,5,5,1,1,Used in making certain decisions ,57,2,4,,2,2,1,,4,1,,1,,VSjgKHrIYN0W2GBt5EgVKQ**,1873624919,IE,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mobile,independence,1,0,0,26.643,45.648,6,6,1,1,passed,1,57,0,no,1,7,,4,1,7,4,4,7,5,6,6,6,5,5.5,4,4,5,6,4,NA,4,6,5,4,5,6,NA,5,2,7,5,4,4,4,1,1,1,5,53.542,42.96666666666667,4.333333333333333,IE4,1,Q4,30 secs or more,50-59,3. Ireland,0.5384615384615384,0.9,0.8333333333333334,0.16666666666666666,1,42.96666666666667,4,2,0
28-1-2021 07:26,0,78.17.182.3,100,871,1,28-1-2021 07:26,R_1mDiqiD1XqplvcB,anonymous,EN-GB,1,Chrome,88.0.4324.93,Android 10,360x780,5,3,3,7,5,0,5,3,6,5,3,3,7,5,0,5,3,6,5,7,5,5,5,7,5,5,7,6,0,0,0,0,19.832,16.55,7,1,36.82,7,1,1,7,7,5,0,4,I trust the information that I have read and seen through news reports.,4,2,4,0,,1,7,99,7,7,7,7,7,7,2,2,1,1,3,4,1,3,3,1,1,Was slightly aware but not fully,47,1,2,,2,5,1,,4,1,,3,,VSjgKHrIYN0n1HUlTQ4KGA**,1878590933,IE,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mobile,advice,0,1,0,19.832,16.55,1,7,1,0,failed,0,47,0,no,1,7,,4,1,7,7,7,7,7,5,5,7,7,6.666666666666667,5,3,3,7,5,NA,3,4,1,1,1,3,NA,7,7,7,7,4,2,4,1,0,1,3,36.82,14.516666666666667,3.6666666666666665,IE4,1,Q2,Under 30 secs,40-49,3. Ireland,1,1,0.6666666666666666,1,1,14.516666666666667,2,5,1
28-1-2021 08:13,0,86.45.230.169,100,370,1,28-1-2021 08:13,R_Wx2eHw5eK7kO8Bb,anonymous,EN-GB,1,Chrome,83.0.4103.106,Android 10,412x915,5,4,5,5,3,0,4,4,5,5,4,5,5,3,0,4,4,5,3,6,4,4,3,6,4,4,4,4,14.392,22.321,6,4,0,0,0,0,29.689,4,4,4,5,4,5,0,4,Dont want to be in lockdown forever ,3,3,2,0,,2,7,99,7,5,4,7,5,4,2,2,3,3,4,4,1,4,5,1,2,,27,2,6,,2,2,1,,6,1,,1,,VSjgKHrIYN1uMpqnjZz23A**,1642190822,IE,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mobile,independence,1,0,0,14.392,22.321,4,6,1,0,failed,1,27,0,no,1,6,,4,1,4,4,4,5,4,5,5,4.5,4,4.333333333333333,5,4,5,5,3,NA,4,4,1,3,3,4,NA,4,4,7,5,3,3,2,1,1,0,4,29.689,6.166666666666667,4.666666666666667,IE6,1,Q3,Under 30 secs,younger than 30,3. Ireland,0.5384615384615384,0.6,0.6666666666666666,0.5,0.8333333333333334,6.166666666666667,6,2,0
28-1-2021 08:17,0,51.171.216.184,100,661,1,28-1-2021 08:17,R_3KMwpdtOZfS9sIP,anonymous,EN-GB,1,Safari iPhone,14.0.2,iPhone,375x667,6,6,6,7,5,0,6,6,7,6,6,6,7,5,0,6,6,7,4,5,1,4,4,5,1,4,5,4,30.243,43.114,7,4,0,0,0,0,60.832,5,3,4,5,5,5,0,3,I hope I can protect vulnerable members of my family if I get vaccine ,3,3,4,0,,1,7,99,6,5,6,6,5,6,2,2,6,6,4,7,4,5,4,0,2,,26,2,4,,2,3,1,,25,2,Czech ,3,,VSjgKHrIYN28h1pcWegUDQ**,1525740076,IE,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mobile,independence,1,0,0,30.243,43.114,4,7,1,1,passed,1,26,0,no,2,5,,3,0.6666666666666666,5,5,4,5,5,5,5,5,4.666666666666667,4.833333333333333,6,6,6,7,5,NA,4,7,4,6,6,6,NA,6,4,6,5,3,3,4,1,1,1,5,60.832,11.016666666666667,6,IE25,1,Q4,30 secs or more,younger than 30,3. Ireland,0.6153846153846154,0.7,0.6666666666666666,0.5,0.6666666666666666,11.016666666666667,4,3,1
28-1-2021 08:19,0,51.37.211.25,100,511,1,28-1-2021 08:19,R_29020BjwEWcysDv,anonymous,EN-GB,1,Chrome,88.0.4324.93,Android 10,360x780,4,1,5,7,1,0,4,7,4,4,1,5,7,1,0,4,7,4,3,7,3,4,3,7,3,4,5,4,5.301,3.864,5,7,0,0,0,0,7.619,7,7,7,3,3,5,0,4,I work with children and live with my family at home including my elderly grandparents so I would protect them too,4,3,2,0,,2,7,99,7,4,7,7,4,7,1,2,7,4,4,1,3,5,3,1,2,,25,2,6,,2,2,1,,0,1,,2,Thank you. ,VSjgKHrIYN15ADft_KzgGA**,1827651866,IE,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mobile,independence,1,0,0,5.301,3.864,7,5,1,0,failed,1,25,0,no,1,7,Thank you. ,4,1,7,1,1,3,3,5,5,3,3,3.3333333333333335,4,1,5,7,1,NA,4,1,3,7,4,7,NA,7,1,7,4,4,3,2,1,1,0,5,7.619,8.516666666666667,3.3333333333333335,IE0,0,Q1,Under 30 secs,younger than 30,3. Ireland,0.07692307692307693,0.6,0.6666666666666666,0,1,8.516666666666667,6,2,1
28-1-2021 08:22,0,51.171.63.87,100,997,1,28-1-2021 08:22,R_3KpFAi7xntapyQY,anonymous,EN-GB,1,Chrome,83.0.4103.106,Android 9,360x740,5,5,5,5,3,0,5,5,5,5,5,5,5,3,0,5,5,5,5,7,4,4,5,7,4,4,5,4,37.299,56.049,7,5,0,0,0,0,59.214,5,4,4,5,5,6,0,2,For me I would like to wait and see if there is any major side effects ,4,3,3,0,,2,7,99,7,7,4,7,7,4,2,2,1,1,4,4,2,3,4,2,1,No,39,2,2,,2,5,1,,21,1,,1,,VSjgKHrIYN3_bLFX1pfZXg**,1801123353,IE,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mobile,independence,1,0,0,37.299,56.049,5,7,1,0,failed,1,39,0,no,1,7,,2,0.3333333333333333,5,4,4,5,5,6,6,5,4.333333333333333,4.833333333333333,5,5,5,5,3,NA,4,4,2,1,1,5,NA,4,3,7,7,4,3,3,1,1,1,3,59.214,16.616666666666667,5,IE21,1,Q4,30 secs or more,30-39,3. Ireland,0.5384615384615384,0.7,0.8333333333333334,0.3333333333333333,1,16.616666666666667,2,5,0
28-1-2021 08:26,0,86.41.88.152,100,568,1,28-1-2021 08:26,R_1QDztxv51GqBjlv,anonymous,EN-GB,1,Chrome,88.0.4324.93,Android 9,360x780,5,5,5,6,5,0,6,6,7,5,5,5,6,5,0,6,6,7,2,7,4,2,2,7,4,2,5,5,16.731,13.2,6,6,0,0,0,0,11.546,7,2,2,6,6,6,0,4,I recently had heart surgery and would be grateful to have this vaccine to avoid covid which I feel would likely kill me ,4,3,4,0,,2,7,99,7,6,7,7,6,7,2,2,5,6,4,5,1,2,3,2,2,,69,1,3,,2,9,1,,8,1,,1,,VSjgKHrIYN2BQd-0O4CIaw**,1476773239,IE,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mobile,independence,1,0,0,16.731,13.2,6,6,1,0,failed,0,69,0,no,1,7,,4,1,7,6,6,6,6,6,6,6,6.333333333333333,6.166666666666667,5,5,5,6,5,NA,4,5,1,5,6,6,NA,7,2,7,6,4,3,4,1,1,1,2,11.546,9.466666666666667,5,IE8,1,Q2,Under 30 secs,60-69,3. Ireland,0.8461538461538461,0.9,0.8333333333333334,0.16666666666666666,1,9.466666666666667,3,9,0
28-1-2021 08:30,0,86.44.183.158,100,623,1,28-1-2021 08:30,R_2SidY6UAac8dEgY,anonymous,EN-GB,1,Safari iPhone,14.0.1,iPhone,320x568,6,7,7,7,4,0,7,7,7,6,7,7,7,4,0,7,7,7,7,7,4,1,7,7,4,1,4,4,0,0,0,0,7.886,5.813,7,1,23.32,7,1,1,7,7,7,0,4,I am 68 and it�s a lifesaver I have no issues with vacines,4,3,4,0,,2,7,99,7,3,7,7,3,7,2,2,4,7,4,6,1,4,3,1,2,,68,2,2,,2,8,1,,14,1,,1,No it all good ,VSjgKHrIYN3FjwdpsW-sPQ**,1756784934,IE,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mobile,advice,0,1,0,7.886,5.813,1,7,1,1,passed,1,68,0,no,1,7,No it all good ,4,1,7,7,7,7,7,7,7,7,7,7,6,7,7,7,4,NA,4,6,1,4,7,7,NA,7,7,7,3,4,3,4,1,1,1,4,23.32,10.383333333333333,6.666666666666667,IE14,1,Q1,Under 30 secs,60-69,3. Ireland,1,1,1,1,1,10.383333333333333,2,8,0
28-1-2021 08:31,0,84.203.80.36,100,1343,1,28-1-2021 08:31,R_3RyWMrfDytQBAtF,anonymous,EN-GB,1,Safari iPhone,14.0.2,iPhone,414x736,4,3,4,4,3,0,5,5,4,4,3,4,4,3,0,5,5,4,3,7,4,4,3,7,4,4,5,4,0,0,0,0,46.535,118.93,7,5,97.181,5,4,4,6,5,7,0,3,to keep myself and my family safe from the virus,4,3,4,2,,2,7,99,7,6,5,7,6,5,2,2,1,1,1,4,3,6,4,0,2,,18,2,3,,2,8,1,,7,1,,3,nope !,VSjgKHrIYN1fv0ioYrlXYA**,1847482908,IE,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mobile,advice,0,1,0,46.535,118.93,5,7,1,1,passed,1,18,0,no,1,7,nope !,3,0.6666666666666666,5,4,4,6,5,7,7,5.5,4.333333333333333,5.166666666666667,4,3,4,4,3,NA,1,4,3,1,1,5,NA,5,3,7,6,4,3,4,1,1,1,6,97.181,22.383333333333333,3.6666666666666665,IE7,1,Q4,30 secs or more,younger than 30,3. Ireland,0.5384615384615384,0.75,1,0.3333333333333333,1,22.383333333333333,3,8,1
28-1-2021 08:35,0,212.129.75.45,100,659,1,28-1-2021 08:35,R_DLZb9KgGKT2lDfr,anonymous,EN-GB,1,Chrome,84.0.4147.111,Android 10,360x780,3,3,3,6,3,0,3,4,3,3,3,3,6,3,0,3,4,3,3,7,3,7,3,7,3,7,1,1,23.443,37.463,7,4,0,0,0,0,107.601,7,1,1,7,4,7,0,3,"Cause it protects u against vires, s",3,2,3,0,,1,7,99,1,2,7,1,2,7,1,2,7,4,4,5,1,3,1,2,2,,37,2,2,,2,3,1,,9,1,,1,No,VSjgKHrIYN1bKPKQ1GnzHw**,1554006472,IE,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mobile,independence,1,0,0,23.443,37.463,4,7,1,1,passed,1,37,0,no,1,7,No,3,0.6666666666666666,7,7,7,7,4,7,7,5.5,7,6.5,3,3,3,6,3,NA,4,5,1,7,4,4,NA,7,4,1,2,3,2,3,1,0,1,3,107.601,10.983333333333333,3,IE9,0,Q4,30 secs or more,30-39,3. Ireland,1,0.85,1,0.5,1,10.983333333333333,2,3,0
28-1-2021 09:12,0,37.228.235.139,100,320,1,28-1-2021 09:12,R_PLMRdEBZeAWUFih,anonymous,EN-GB,1,Chrome,88.0.4324.93,Android 10,412x915,5,5,5,3,2,0,4,5,5,5,5,5,3,2,0,4,5,5,1,7,2,4,1,7,2,4,5,5,11.701,10.539,7,4,0,0,0,0,10.197,4,2,2,6,4,5,0,3,I personally have had coronavirus and would not like to go through it again,3,3,2,0,,1,7,99,7,5,5,7,5,5,1,2,1,2,2,6,2,6,5,1,1,Monitoring the level of cases and surveys done online,21,2,6,,2,2,1,,13,1,,2,Nope good survey,VSjgKHrIYN2iHaMnu8Mr2g**,1473219720,IE,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mobile,independence,1,0,0,11.701,10.539,4,7,1,1,passed,1,21,0,no,1,7,Nope good survey,3,0.6666666666666666,4,6,6,6,4,5,5,5,5.333333333333333,5.166666666666667,5,5,5,3,2,NA,2,6,2,1,2,5,NA,5,4,7,5,3,3,2,1,1,0,6,10.197,5.333333333333333,5,IE13,0,Q2,Under 30 secs,younger than 30,3. Ireland,0.8461538461538461,0.65,0.6666666666666666,0.5,1,5.333333333333333,6,2,1
28-1-2021 09:12,0,80.233.49.13,100,260,1,28-1-2021 09:12,R_tYugLtaYY9reAw1,anonymous,EN-GB,1,Safari iPhone,14.0.1,iPhone,375x667,7,7,7,7,7,0,7,7,7,7,7,7,7,7,0,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,8.489,7.901,7,7,2.928,7,7,7,7,7,7,0,1,Old people should get it first,4,4,4,4,,3,7,99,7,7,7,7,7,7,1,1,7,7,7,7,7,7,7,1,2,,35,2,7,,2,9,1,,27,1,,1,No,VSjgKHrIYN0znd9PaodWsA**,1655721151,IE,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mobile,advice,0,1,0,8.489,7.901,7,7,1,0,failed,1,35,0,no,1,7,No,1,0,7,1,1,7,7,7,7,7,3,5,7,7,7,7,7,NA,7,7,7,7,7,7,NA,7,1,7,7,4,4,4,1,1,1,7,2.928,4.333333333333333,7,IE27,0,Q2,Under 30 secs,30-39,3. Ireland,0.07692307692307693,1,1,0,1,4.333333333333333,7,9,0
28-1-2021 09:16,0,80.233.57.133,100,515,1,28-1-2021 09:16,R_C2BsGs3iga3GVot,anonymous,EN-GB,1,Chrome,84.0.4147.125,Android 10,412x892,4,4,4,4,4,0,5,4,5,4,4,4,4,4,0,5,4,5,3,4,4,4,3,4,4,4,4,3,5.182,2.481,7,5,0,0,0,0,30.835,4,4,5,3,3,4,0,3,"Will wait a while to see what general reaction to it is and will consult gp before taking it, feel vaccine has been rushed and am concerned about safety ",3,3,3,0,,1,7,99,6,6,4,6,6,4,2,2,2,2,4,4,2,7,3,1,2,,58,2,6,,2,5,1,,24,1,,1,,VSjgKHrIYN3ouZIyBmIJlQ**,1476748109,IE,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mobile,independence,1,0,0,5.182,2.481,5,7,1,1,passed,1,58,0,no,1,4,,3,0.6666666666666666,4,4,3,3,3,4,4,3,3.6666666666666665,3.5,4,4,4,4,4,NA,4,4,2,2,2,4,NA,4,3,6,6,3,3,3,1,1,1,7,30.835,8.583333333333334,4,IE24,1,Q1,Under 30 secs,50-59,3. Ireland,0.46153846153846156,0.45,0.5,0.3333333333333333,0.5,8.583333333333334,6,5,0
28-1-2021 09:17,0,37.228.233.175,100,448,1,28-1-2021 09:17,R_20M4ibm2Lr5pSRS,anonymous,EN-GB,1,Chrome,88.0.4324.93,Android 10,360x780,7,6,7,7,6,0,3,6,6,7,6,7,7,6,0,3,6,6,7,7,6,3,7,7,6,3,6,5,1.978,3.646,7,5,0,0,0,0,4.75,6,6,5,7,6,6,0,4,Anything to get back to normal,4,3,3,0,,2,7,99,7,5,6,7,5,6,2,2,1,2,6,7,3,6,5,1,2,,27,2,8,,2,8,1,,7,1,,1,,VSjgKHrIYN3Ro0TXOjSpEw**,1753726363,IE,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mobile,independence,1,0,0,1.978,3.646,5,7,1,0,failed,1,27,0,no,1,7,,4,1,6,2,3,7,6,6,6,6.5,3.6666666666666665,5,7,6,7,7,6,NA,6,7,3,1,2,6,NA,6,3,7,5,4,3,3,1,1,1,6,4.75,7.466666666666667,6.666666666666667,IE7,1,Q1,Under 30 secs,younger than 30,3. Ireland,0.3076923076923077,0.9,0.8333333333333334,0.3333333333333333,1,7.466666666666667,8,8,0
28-1-2021 09:19,0,78.16.190.25,100,555,1,28-1-2021 09:19,R_3scXaYBXX2k2EXB,anonymous,EN-GB,1,Safari iPhone,14.0.2,iPhone,320x568,5,5,5,6,2,0,4,5,5,5,5,5,6,2,0,4,5,5,5,7,3,4,5,7,3,4,3,3,0,0,0,0,11.525,19.383,7,4,18.446,6,5,5,6,6,6,0,3,"Prevention is better than cure . Regularly received flu vaccines .  Thinking of the bigger picture and protecting not only myself and family, but the wider community ",4,3,3,0,,2,7,99,4,7,3,4,7,3,1,1,4,4,3,5,4,4,3,2,2,,43,2,7,,2,8,1,,9,1,,1,,VSjgKHrIYN1UZXVeztc8EA**,1669420100,IE,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mobile,advice,0,1,0,11.525,19.383,4,7,1,1,passed,1,43,0,no,1,7,,3,0.6666666666666666,6,3,3,6,6,6,6,6,4,5,5,5,5,6,2,NA,3,5,4,4,4,5,NA,3,4,4,7,4,3,3,1,1,1,4,18.446,9.25,5,IE9,0,Q3,Under 30 secs,40-49,3. Ireland,0.38461538461538464,0.85,0.8333333333333334,0.5,1,9.25,7,8,0
28-1-2021 09:22,0,89.19.67.132,100,678,1,28-1-2021 09:22,R_2wmiusAzNI7pjyX,anonymous,EN-GB,1,Safari iPhone,14,iPhone,390x844,6,5,6,6,4,0,5,7,7,6,5,6,6,4,0,5,7,7,5,7,6,4,5,7,6,4,5,5,0,0,0,0,46.002,47.706,6,3,50.649,6,2,3,7,7,6,0,4,I think a vaccine is the only solution to the current COVID situation and with evidence showing that it is safe and effective I would be happy to take it,4,3,4,0,,2,7,99,7,4,6,7,4,6,2,2,5,7,4,4,6,6,6,0,2,,19,2,3,,2,3,1,,12,1,,1,Great informative survey ,VSjgKHrIYN3t1BWJshnjcQ**,1860227741,IE,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mobile,advice,0,1,0,46.002,47.706,3,6,1,1,passed,1,19,0,no,1,7,Great informative survey ,4,1,6,6,5,7,7,6,6,7,5.666666666666667,6.166666666666667,6,5,6,6,4,NA,4,4,6,5,7,7,NA,6,5,7,4,4,3,4,1,1,1,6,50.649,11.3,5.666666666666667,IE12,1,Q4,30 secs or more,younger than 30,3. Ireland,0.7692307692307693,0.95,0.8333333333333334,0.6666666666666666,1,11.3,3,3,0
28-1-2021 09:23,0,78.18.15.138,100,981,1,28-1-2021 09:23,R_2TYw5d9PqrDDbxZ,anonymous,EN-GB,1,Safari iPhone,14.0.2,iPhone,375x812,5,5,5,6,4,0,4,4,4,5,5,5,6,4,0,4,4,4,2,7,2,4,2,7,2,4,4,4,90.432,14.532,7,5,0,0,0,0,8.568,4,4,3,5,4,4,0,3,"To protect myself and the most vulnerable in my community, to be able to get back to normal life",4,4,4,0,,1,7,99,7,6,6,7,6,6,2,1,1,1,2,7,5,7,3,1,2,,37,2,8,,2,9,1,,20,2,Polish,3,No,VSjgKHrIYN1-XHoJba99MA**,1812392554,IE,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mobile,independence,1,0,0,90.432,14.532,5,7,1,1,passed,1,37,0,no,2,7,No,3,0.6666666666666666,4,4,5,5,4,4,4,4.5,4.333333333333333,4.333333333333333,5,5,5,6,4,NA,2,7,5,1,1,4,NA,6,3,7,6,4,4,4,1,1,1,7,8.568,16.35,5,IE20,0,Q2,Under 30 secs,30-39,3. Ireland,0.6153846153846154,0.6,0.5,0.3333333333333333,1,16.35,8,9,1
28-1-2021 09:23,0,37.228.215.139,100,995,1,28-1-2021 09:23,R_3jYCNoItK6EgdcB,anonymous,EN-GB,1,Chrome,88.0.4324.93,Android 10,360x760,5,5,4,6,3,0,4,4,7,5,5,4,6,3,0,4,4,7,4,5,1,4,4,5,1,4,4,2,7.54,8.177,5,6,0,0,0,0,43.563,7,4,7,3,3,4,0,2,"I believe it too early to know what side effects can a
Occur",3,2,3,0,,2,7,99,7,7,6,7,7,6,1,1,6,5,3,6,4,4,3,1,2,,52,2,3,,2,8,1,,26,1,,3,,VSjgKHrIYN1QK8y_e2cYJA**,1476433844,IE,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mobile,independence,1,0,0,7.54,8.177,6,5,1,0,failed,1,52,0,no,1,5,,2,0.3333333333333333,7,4,1,3,3,4,4,3,4,3.6666666666666665,5,5,4,6,3,NA,3,6,4,6,5,4,NA,6,2,7,7,3,2,3,1,0,1,4,43.563,16.583333333333332,4.666666666666667,IE26,0,Q2,Under 30 secs,50-59,3. Ireland,0.3076923076923077,0.6,0.5,0.16666666666666666,0.6666666666666666,16.583333333333332,3,8,1
