StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,DistributionChannel,UserLanguage,Q1.2,Q1.3_Browser,Q1.3_Version,Q1.3_Operating System,Q1.3_Resolution,Q2.2_1,Q2.2_2,Q2.2_3,Q2.2_4,Q2.2_5,Q2.3_1,Q2.3_2,Q2.3_3,Q3.2_1,Q3.2_2,Q3.2_3,Q3.2_4,Q3.2_5,Q3.3_1,Q3.3_2,Q3.3_3,Q5.3,Q5.4,Q5.5,Q5.6,Q6.2_1,Q6.2_2,Q6.2_3,Q6.2_4,Q7.2,Q7.3,Q8.3_First Click,Q8.3_Last Click,Q8.3_Page Submit,Q8.3_Click Count,Q8.5_First Click,Q8.5_Last Click,Q8.5_Page Submit,Q8.5_Click Count,Q8.6,Q8.7,Q10.3_First Click,Q10.3_Last Click,Q10.3_Page Submit,Q10.3_Click Count,Q10.5_First Click,Q10.5_Last Click,Q10.5_Page Submit,Q10.5_Click Count,Q10.6,Q10.7,Q138_First Click,Q138_Last Click,Q138_Page Submit,Q138_Click Count,Q141,Q142,Q14.2_First Click,Q14.2_Last Click,Q14.2_Page Submit,Q14.2_Click Count,Q15.2,Q15.3,Q15.4,Q15.5,Q15.6,Q15.7,Q140,Q16.2,Q16.3,Q16.7_1,Q16.7_2,Q16.7_3,Q16.8_1,Q16.8_1_TEXT,Q298,Q17.1,Q17.1_7_TEXT,Q6.3_1,Q6.3_2,Q6.4,Q5.8,Q5.9,Q5.10,Q16.5,Q16.6,Q18.2,Q18.3,Q4.2,Q4.3,Q4.4,Q20.2,Q20.3,Q.20.4,Q20.5,Q18.4,Q18.5,Q19.2_1,Q19.3,Q19.4,Q19.4_12_TEXT,Q19.5,Q19.6,Q19.7,Q19.7_2_TEXT,Q19.8,Q19.9,Q19.9_2_TEXT,Q19.10,Q20.6
2/2/2021 2:16,2/2/2021 2:27,0,100,646,1,2/2/2021 2:27,anonymous,SV,1,Chrome,85.0.4183.102,Windows NT 6.1,1920x1080,,,,,,,,,1,1,1,7,1,1,1,1,,,,,4,4,1,4,1,1,0,0,38.2,0,0,0,48.404,0,7,4,,,,,,,,,,,,,,,,,0,0,58.749,0,1,7,7,2,4,7,2,1,Jag har haft Covid-19.,1,1,1,,,1,7,99,2,1,2,,,,2,1,2,2,1,1,3,1,1,Det finns ingen rättvisa.,1,1,,47,1,6,,2,4,1,,21,1,,1,
2/2/2021 2:16,2/2/2021 2:27,0,100,697,1,2/2/2021 2:27,anonymous,SV,1,Chrome,88.0.4324.104,Windows NT 10.0,1366x768,,,,,,,,,4,5,5,6,4,5,5,4,,,,,5,6,2,2,4,5,,,,,,,,,,,,,,,,,,,,,0,0,30.383,0,6,5,0,0,52.538,0,3,5,2,4,4,6,5,3,Har inte så mycket att välja på om allt skall ha någon möjlighet att återgå till det normala inom rimlig tidsrymd.,3,2,3,,,4,7,99,5,1,4,,,,2,2,2,3,5,4,5,6,3,Fel inmatade data.,2,1,,57,1,3,,2,8,1,,21,1,,1,
2/2/2021 2:17,2/2/2021 2:29,0,100,683,1,2/2/2021 2:29,anonymous,SV,1,Edge,88.0.705.56,Windows NT 10.0,1280x1024,,,,,,,,,4,2,4,7,5,6,6,3,,,,,4,7,1,1,4,3,,,,,,,,,,,,,,,,,,,,,0,0,24.43,0,7,5,0,0,34.057,0,7,1,1,7,4,7,7,4,Eftersom jag är 70+ så verkar det vara det enda alternativet för närvarande.,4,4,4,1,,4,7,99,7,2,2,,,,2,2,4,5,3,4,6,1,4,,1,1,,73,1,4,,2,5,1,,4,1,,1,Nej
2/2/2021 2:15,2/2/2021 2:29,0,100,874,1,2/2/2021 2:29,anonymous,SV,1,Chrome,88.0.4324.93,Android 8.0.0,360x720,4,4,4,4,4,4,4,4,,,,,,,,,3,5,3,4,,,,,4,4,,,,,,,,,,,,,,,,,,,,,10.739,31.482,32.384,3,6,3,10.451,49.299,65.956,3,6,2,3,5,5,6,5,4,För att skydda mej och andra i omgivningen mot covid19,3,3,3,,,1,7,99,,,,5,3,5,2,2,4,4,3,4,3,4,4,,,2,Nej,66,1,3,,2,2,1,,10,1,,1,
2/2/2021 2:25,2/2/2021 2:30,0,100,311,1,2/2/2021 2:30,anonymous,SV,1,Chrome,88.0.4324.93,Android 8.0.0,360x640,3,4,4,6,6,5,4,5,,,,,,,,,6,7,3,3,,,,,5,4,,,,,,,,,,,2.02,8.496,11.627,2,8.833,14.34,15.677,4,7,5,,,,,,,0.865,10.866,12.201,5,6,3,3,6,6,5,6,3,Vill stoppa pandemin ,4,4,4,,,2,7,,,,,4,2,5,1,1,3,3,4,2,3,3,4,,1,1,,32,1,4,,2,8,1,,8,1,,1,Nej
2/2/2021 2:26,2/2/2021 2:32,0,100,382,1,2/2/2021 2:32,anonymous,SV,1,Chrome,88.0.4324.93,Android 10,360x780,3,3,5,5,2,6,5,6,,,,,,,,,2,6,4,1,,,,,2,2,,,,,,,,,,,4.748,13.897,15.8,4,4.463,7.847,8.555,3,6,6,,,,,,,3.496,7.344,10.359,3,6,3,3,6,7,7,7,3,Har inget mot vaccin men är inte i riskgrupp,3,3,3,,,2,7,99,,,,2,1,6,2,2,5,6,6,2,3,2,2,Mänskligt tänkande behövs,1,1,,56,1,4,,2,7,1,,14,1,,1,
2/2/2021 2:26,2/2/2021 2:34,0,100,488,1,2/2/2021 2:34,anonymous,SV,1,Chrome,88.0.4324.104,Windows NT 10.0,1536x864,,,,,,,,,6,6,6,6,5,5,5,5,,,,,4,4,4,4,5,5,0,0,3.139,0,0,0,3.656,0,6,5,,,,,,,,,,,,,,,,,0,0,13.122,0,6,6,6,6,6,5,5,2,läkare får avgöra för jag har svåra allergiska probleem,3,3,4,,,2,7,99,6,1,6,,,,1,1,6,5,4,4,5,5,6,,1,1,,70,2,6,,2,1,1,,11,1,,1,
2/2/2021 2:25,2/2/2021 2:35,0,100,582,1,2/2/2021 2:35,anonymous,SV,1,Chrome,88.0.4324.104,Windows NT 6.1,1440x900,,,,,,,,,4,4,4,7,1,4,4,4,,,,,4,4,4,4,5,4,,,,,,,,,,,,,,,,,,,,,0,0,14.648,0,6,6,0,0,10.436,0,5,4,4,5,6,5,4,4,för att få ett skydd,4,3,4,,,2,7,99,7,6,6,,,,2,2,1,1,4,4,1,3,4,,1,1,,69,2,1,,2,1,1,,2,1,,1,
2/2/2021 2:25,2/2/2021 2:36,0,100,679,1,2/2/2021 2:36,anonymous,SV,1,Chrome,88.0.4324.104,Windows NT 10.0,1280x720,,,,,,,,,5,4,4,6,5,4,6,6,,,,,6,7,6,4,4,4,,,,,,,,,,,0,0,39.714,0,0,0,20.989,0,7,6,,,,,,,0,0,13.242,0,4,5,7,7,6,6,5,4,Det är vårt mänskliga ansvar att ta det.. folk dör!,4,4,4,,,2,7,99,7,4,6,,,,2,1,1,4,5,4,3,5,2,Man kan inte lita på datorer.. algoritmer som skulle placera min systers barn i rätt skola (av tre val) placerade henne fel. Min syster fick ringa till huvudkontoret och ifrågasätta detta. dem erkände att algoritmen räknat fel.,1,2,För att placera barn i skolor inom ett område.,27,2,4,,2,8,1,,2,1,,1,
2/2/2021 2:28,2/2/2021 2:38,0,100,587,1,2/2/2021 2:38,anonymous,SV,1,Safari,14.0.2,Macintosh,1440x900,,,,,,,,,3,3,3,5,4,4,4,4,,,,,3,4,3,1,3,4,,,,,,,,,,,,,,,,,,,,,0,0,3.196,0,4,4,0,0,10.958,0,4,4,4,4,4,4,4,1,Känner inte något förtroende för preparatet. ,2,2,2,,,4,7,99,5,7,6,,,,1,1,3,3,2,3,6,4,3,Den saknar känslor och förståelse,,1,,45,2,5,,2,8,1,,12,2,Arabiska,3,
2/2/2021 2:27,2/2/2021 2:38,0,100,696,1,2/2/2021 2:38,anonymous,SV,1,Edge,87.0.664.75,Windows NT 10.0,1366x768,,,,,,,,,4,4,4,4,3,2,1,3,,,,,2,1,2,4,4,4,,,,,,,,,,,,,,,,,,,,,0,0,22.553,0,7,7,0,0,20.547,0,3,7,7,1,1,7,1,1,"Vaccinet är för snabbt framtaget, dåliga tester är utförda. Litar inte på vaccinets innehåll",1,1,1,,,2,7,99,7,4,4,,,,2,2,4,4,4,2,7,2,5,,,1,,71,2,5,,2,2,1,,12,1,,1,
2/2/2021 2:30,2/2/2021 2:41,0,100,627,1,2/2/2021 2:41,anonymous,SV,1,Chrome,84.0.4147.89,Android 5.0.2,1024x768,4,4,4,7,7,4,4,4,,,,,,,,,7,7,7,7,,,,,4,5,,,,,,,,,,,0,0,22.702,0,7.207,7.207,8.276,1,7,7,,,,,,,8.38,12.846,18.184,4,5,5,5,7,7,5,7,4,För att inte bli sjuk.,4,4,4,,,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/2/2021 2:28,2/2/2021 2:42,0,100,849,1,2/2/2021 2:42,anonymous,SV,1,Chrome,88.0.4324.93,Android 6.0.1,962x601,5,5,5,6,5,5,5,5,,,,,,,,,4,6,4,4,,,,,4,4,,,,,,,,,,,,,,,,,,,,,16.071,25.955,28.938,2,5,5,9.679,86.443,90.273,8,6,3,2,3,3,4,5,3,Det är inte dags för mig än att ta sprutan. Så jag har fortfarande tid på mig innan jag vet säkert.,4,3,4,,,2,7,99,,,,5,5,5,2,2,3,4,5,4,2,4,4,,1,1,,68,2,3,,2,2,1,,15,1,,2,Nej
2/2/2021 2:25,2/2/2021 2:43,0,100,1073,1,2/2/2021 2:43,anonymous,SV,1,Chrome,88.0.4324.93,Android 10,360x720,4,4,3,5,3,4,3,3,,,,,,,,,3,3,3,2,,,,,4,4,,,,,,,,,,,,,,,,,,,,,3.977,3.977,17.105,1,6,5,14.869,46.651,52.107,4,4,4,3,3,5,4,4,2,Avvaktar utvecklingen. Något av en masshysteri. ,3,3,3,3,Utfall,1,7,99,,,,5,3,2,2,2,2,3,4,4,3,4,4,,3,2,Nej,72,1,4,,2,1,1,,20,1,,1,Omständig och tidskrävande
2/2/2021 2:31,2/2/2021 2:44,0,100,751,1,2/2/2021 2:44,anonymous,SV,1,Safari iPhone,12,iPhone,375x667,4,4,5,6,4,5,5,5,,,,,,,,,4,5,5,4,,,,,4,4,,,,,,,,,,,4.596,9.278,26.901,2,4.254,11.038,12.119,4,5,5,,,,,,,3.185,17.026,22.846,6,5,4,4,5,5,4,4,3,Den värkar säker ,3,3,3,,,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/2/2021 1:55,2/2/2021 2:44,0,100,2927,1,2/2/2021 2:44,anonymous,SV,1,Firefox,85,Windows NT 10.0,1366x768,,,,,,,,,4,4,4,7,1,4,4,5,,,,,2,4,3,1,3,5,,,,,,,,,,,,,,,,,,,,,4.514,4.514,34.557,1,5,5,45.994,66.114,201.281,3,2,7,7,1,4,6,2,1,"Detta är en oprövad behandling (inte ett vaccin) som inte innebär ett fullständigt skydd, snarare tvärtom då det har visat sig att när man får denna injektion så blir man smittad. Dessutom är det en behandling för att integrera människan med maskin inför The big Restart som Klaus Schwab förkunnar i sina framtidsplaner. I praktiken innebär denna omställning bland mycket annat att det nuvarande kapitalistiska systemet ska omformas mot ett mer globaliserat och teknokratiskt styre, med långtgående digitalisering och robotisering inte bara av samhället i stort utan även av människorna själva.",1,2,1,,,2,7,99,1,3,1,,,,2,1,6,7,7,2,2,5,2,Människorna förlitar sig för mycket på maskinerna istället för på vad de själva tycker eller tänker. Vi ska fortsätta att använda våra hjärnor,1,1,,69,1,5,,2,2,1,,21,1,,1,"Detta var en mycket bra enkät, den bästa jag hittills gjort"
2/2/2021 2:39,2/2/2021 2:44,0,100,347,1,2/2/2021 2:44,anonymous,SV,1,Chrome,88.0.4324.93,Android 9,360x740,4,4,5,6,4,4,4,4,,,,,,,,,5,7,3,4,,,,,4,5,0.883,2.847,3.539,2,1.008,1.008,1.98,1,6,5,,,,,,,,,,,,,,,,,1.403,2.64,3.216,3,5,3,4,3,5,5,5,3,Lite osäker innan jag vet mer om der,3,3,3,,,1,7,99,,,,5,7,4,2,2,1,1,6,3,5,5,4,,,1,,40,1,3,,2,8,1,,20,1,,1,Nej
2/2/2021 1:50,2/2/2021 2:45,0,100,3255,1,2/2/2021 2:45,anonymous,SV,1,Chrome,88.0.4324.93,Android 8.0.0,360x640,4,4,4,5,4,5,5,5,,,,,,,,,5,6,3,4,,,,,5,5,,,,,,,,,,,4.592,8.694,10.703,3,5.746,9.234,10.261,3,7,5,,,,,,,17.603,31.972,33.685,5,5,4,4,6,6,6,6,3,"Tänker vaccinera mig, men vet inte vilket vaccin",2,2,1,,,4,7,99,,,,3,2,5,2,2,2,2,3,3,6,5,5,,2,1,,37,2,5,,2,5,1,,17,1,,1,
2/2/2021 2:38,2/2/2021 2:45,0,100,420,1,2/2/2021 2:45,anonymous,SV,1,Edge,86.0.622.69,Windows NT 10.0,1280x720,,,,,,,,,2,3,2,2,4,4,4,4,,,,,4,5,5,4,4,4,,,,,,,,,,,,,,,,,,,,,0,0,14.574,0,6,4,0,0,10.941,0,3,4,4,5,5,4,4,3,verkar trovärdigt,2,3,4,,,4,7,99,6,1,1,,,,2,2,1,1,6,2,4,4,4,,,1,,36,2,4,,2,8,1,,13,1,,1,
2/2/2021 2:23,2/2/2021 2:46,0,100,1372,1,2/2/2021 2:46,anonymous,SV,1,Edge,88.0.705.56,Windows NT 10.0,1920x1200,,,,,,,,,5,5,4,5,6,6,7,5,,,,,5,7,2,2,6,6,,,,,,,,,,,,,,,,,,,,,0,0,26.26,0,7,7,0,0,47.84,0,7,2,1,7,6,6,6,4,"På grund av ålder (74 år) och vissa sjukdomar är det mycket relevant för mig att få ett visst skydd mot sjukdomen. Jag litar dessutom på att vaccinet har utprovats efter alla lagar och regler.
",4,3,4,1,,4,7,99,5,2,7,,,,2,2,2,2,3,4,6,3,6,,2,1,,74,1,4,,2,3,1,,11,1,,1,
2/2/2021 2:35,2/2/2021 2:46,0,100,710,1,2/2/2021 2:46,anonymous,SV,1,Chrome,87.0.4280.141,Linux x86_64,2560x1440,,,,,,,,,4,4,4,5,3,5,5,5,,,,,5,3,3,6,6,6,0,0,3.031,0,3.588,3.588,4.829,1,7,5,,,,,,,,,,,,,,,,,0,0,15.855,0,1,7,6,3,3,7,4,1,Jag undviker alla vaccin. Vi människor har ett immunförsvar som kan hantera det åt oss. Hade jag varit 70+ hade jag antagligen tagit vaccinet.,2,2,2,,,2,7,99,6,5,5,,,,2,1,3,3,6,7,2,2,6,,,1,,44,1,5,,2,8,1,,11,1,,1,
2/2/2021 2:45,2/2/2021 2:47,0,100,70,1,2/2/2021 2:47,anonymous,SV,1,Safari iPhone,Unknown,iPhone,375x812,5,6,6,5,6,5,5,5,,,,,,,,,5,4,6,5,,,,,5,6,,,,,,,,,,,0.428,0.428,1.271,1,0.409,0.409,1.001,1,6,5,,,,,,,0.368,1.254,1.276,2,5,5,4,6,6,5,6,3,Vet ej,4,2,3,,,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/2/2021 2:40,2/2/2021 2:48,0,100,459,1,2/2/2021 2:48,anonymous,SV,1,Chrome,88.0.4324.104,Windows NT 10.0,1920x1080,,,,,,,,,4,5,4,4,1,1,2,2,,,,,4,1,1,1,4,2,0,0,13.594,0,0,0,18.201,0,7,4,,,,,,,,,,,,,,,,,0,0,17.224,0,2,4,2,3,2,2,2,1,Jag tror att det är en lögn,1,2,1,,,2,7,99,7,6,3,,,,2,2,4,4,6,4,4,4,3,vet ej,1,1,,30,2,6,,2,5,1,,10,2,ryska,3,ingen
2/2/2021 2:42,2/2/2021 2:48,0,100,383,1,2/2/2021 2:48,anonymous,SV,1,Chrome,86.0.4240.198,Windows NT 6.1,1536x864,,,,,,,,,3,3,3,6,3,6,5,2,,,,,6,5,2,2,4,3,0,0,14.019,0,0,0,8.113,0,7,5,,,,,,,,,,,,,,,,,0,0,34.441,0,4,5,3,5,5,6,4,1,är ej i riskgrupp,3,2,4,,,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/2/2021 2:45,2/2/2021 2:48,0,100,226,1,2/2/2021 2:48,anonymous,SV,1,Chrome,88.0.4324.93,Android 6.0,360x640,1,1,1,1,1,2,1,1,,,,,,,,,6,7,3,3,,,,,2,2,,,,,,,,,,,1.055,1.512,2.133,2,0.747,1.226,1.823,2,5,6,,,,,,,0.857,2.271,2.713,4,3,3,3,4,3,3,2,2,Vill inte ha det kan vara farligt,2,2,2,,,1,7,99,,,,7,6,7,1,1,4,4,4,4,3,3,4,,1,1,,32,1,1,,2,5,1,,21,1,,1,
2/2/2021 2:35,2/2/2021 2:49,0,100,833,1,2/2/2021 2:49,anonymous,SV,1,Safari iPad,14.0.2,iPad,768x1024,4,5,5,6,4,5,6,5,,,,,,,,,4,7,2,2,,,,,5,3,,,,,,,,,,,,,,,,,,,,,9.087,19.025,19.853,2,7,4,16.262,36.048,36.878,5,5,4,2,6,5,4,5,4,De är devaccin som har bästa procent ca 95 % tillförlitlighet.,3,2,4,,,1,7,99,,,,6,1,6,2,2,4,6,4,3,3,2,5,,1,1,,70,2,5,,2,3,1,,17,1,,1,Nej
2/2/2021 2:47,2/2/2021 2:50,0,100,172,1,2/2/2021 2:50,anonymous,SV,1,Chrome,88.0.4324.141,Android 10,360x780,7,7,7,6,7,7,7,7,,,,,,,,,5,6,4,6,,,,,6,7,,,,,,,,,,,0.341,0.341,1.174,1,0.328,0.328,1.062,1,4,6,,,,,,,0.374,0.374,1.28,1,6,6,6,6,4,6,6,4,Vet ej ,4,3,4,,,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/2/2021 2:34,2/2/2021 2:50,0,100,958,1,2/2/2021 2:50,anonymous,SV,1,Safari iPhone,14.0.2,iPhone,320x568,4,5,5,5,3,4,4,4,,,,,,,,,3,4,2,4,,,,,3,3,,,,,,,,,,,8.352,23.334,25.294,4,5.223,33.991,38.989,6,7,5,,,,,,,3.277,45.166,49.385,12,5,5,4,5,5,4,4,2,När Anders tegnell fick frågan om han skulle vaccinera sig var det inte aktuellt sa han. Och sen vill man ju vänta de där två åren o se så det inte blir några bieffekter som tex narkolepsi. ,3,3,2,,Bieffekter ,4,7,99,,,,6,6,2,1,2,2,2,4,5,4,1,5,,1,2,Beräkningen av hur många som skulle insjukna i covid 19 i våras-o de va fel!,40,2,4,,2,4,1,,8,1,,1,
2/2/2021 2:43,2/2/2021 2:52,0,100,495,1,2/2/2021 2:52,anonymous,SV,1,Chrome,88.0.4324.93,Android 10,412x915,3,1,2,5,5,1,4,5,,,,,,,,,1,7,1,1,,,,,2,1,8.483,8.483,9.841,1,2.351,2.351,3.239,1,7,6,,,,,,,,,,,,,,,,,1.393,2.339,3.016,2,1,7,7,3,3,6,2,4,Jag tror att det är det enda sättet att stoppa eller iaf få bukt med pandemi.,1,1,3,,,2,7,99,,,,7,5,5,1,2,1,3,3,1,1,1,4,,2,1,,55,1,4,,2,6,1,,20,1,,1,
2/2/2021 2:45,2/2/2021 2:52,0,100,394,1,2/2/2021 2:52,anonymous,SV,1,Chrome,83.0.4103.106,Android 10,360x780,4,3,4,5,3,5,4,4,,,,,,,,,5,7,4,4,,,,,4,3,,,,,,,,,,,1.513,1.513,2.892,1,1.343,2.052,3.055,2,7,4,,,,,,,3.11,3.11,9.577,1,4,4,3,4,5,4,4,3,Jvvjjv ,2,2,3,,Kjbbbbb,2,7,99,,,,5,5,3,1,2,1,1,2,4,4,1,4,,2,1,,53,1,4,,2,5,1,,21,1,,1,Uhvb
2/2/2021 2:42,2/2/2021 2:52,0,100,606,1,2/2/2021 2:52,anonymous,SV,1,Chrome,88.0.4324.93,Android 10,376x668,4,3,4,6,4,4,6,5,,,,,,,,,4,7,3,2,,,,,4,4,,,,,,,,,,,,,,,,,,,,,0.794,6.283,10.688,5,7,6,2.3,22.026,24.749,6,7,2,2,7,7,7,7,4,"Jag kommer att ta det vaccin jag blir erbjuden, vem som tillverkat det spelar ingen roll, bara det är godkänt.",4,3,4,,,1,7,99,,,,4,4,5,2,2,5,6,5,4,5,4,4,,,1,,58,1,4,,2,5,1,,19,1,,1,
2/2/2021 2:45,2/2/2021 2:53,0,100,455,1,2/2/2021 2:53,anonymous,SV,1,Edge,88.0.705.56,Windows NT 6.1,1366x768,,,,,,,,,3,3,3,6,5,3,3,3,,,,,3,6,3,5,5,4,,,,,,,,,,,,,,,,,,,,,0,0,1.949,0,6,5,0,0,3.4,0,5,4,4,5,4,5,5,3,Kan just nu sitta och titta på när andra tar medicinen och kommer se eventuella bieffekter. Säker kan man aldrig vara ändå. Får överväga fördelar och nakdelar. Vaccinpass skulle på gott och ont motivera.,2,3,4,,,2,7,99,5,5,6,,,,2,2,4,4,4,3,4,3,5,,2,1,,47,1,2,,2,5,1,,12,1,,2,
2/2/2021 2:48,2/2/2021 2:53,0,100,289,1,2/2/2021 2:53,anonymous,SV,1,Safari iPhone,12.1.2,iPhone,375x667,2,3,2,2,2,2,2,3,,,,,,,,,5,3,2,3,,,,,3,4,,,,,,,,,,,,,,,,,,,,,5.252,5.252,9.801,1,6,6,0.718,2.652,4.03,2,6,6,6,5,6,5,5,1,Vigtig,3,3,2,2,,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/2/2021 2:43,2/2/2021 2:53,0,100,587,1,2/2/2021 2:53,anonymous,SV,1,Edge,88.0.705.56,Windows NT 10.0,1280x800,,,,,,,,,7,7,6,6,4,7,7,6,,,,,5,7,5,1,6,6,,,,,,,,,,,0,0,26.586,0,15.008,15.008,20.603,1,7,6,,,,,,,0,0,32.15,0,7,5,4,6,7,7,7,4,Vill umgås med vänner,4,4,4,,,2,7,99,1,1,6,,,,2,2,5,6,6,5,5,6,5,,2,1,,75,1,5,,2,8,1,,11,1,,1,
2/2/2021 2:49,2/2/2021 2:54,0,100,346,1,2/2/2021 2:54,anonymous,SV,1,Chrome,88.0.4324.104,Windows NT 10.0,1280x720,,,,,,,,,4,4,4,5,5,4,4,4,,,,,5,6,2,1,4,4,,,,,,,,,,,0,0,7.906,0,0,0,10.466,0,6,5,,,,,,,28.589,28.589,34.351,1,5,4,4,5,5,4,4,4,Alla måste hjälpas åt att stoppa covid och vaccinet är en mycket viktig del i det.,3,3,3,,,2,7,99,6,4,5,,,,2,2,1,1,4,4,3,4,4,,,1,,46,2,4,,2,8,1,,19,1,,1,
2/2/2021 2:45,2/2/2021 2:55,0,100,548,1,2/2/2021 2:55,anonymous,SV,1,Firefox,85,Windows NT 10.0,1920x1080,,,,,,,,,4,5,4,6,3,4,4,4,,,,,1,7,3,5,5,5,,,,,,,,,,,,,,,,,,,,,0,0,17.682,0,7,4,0,0,27.987,0,6,5,2,5,6,7,6,4,Jag tillhör ingen riskgrupp och har aldrig tidigare haft problem med vaccin och vill hjälpa samhället återgå till normalt,3,3,4,,,2,7,99,2,3,2,,,,2,2,1,1,3,7,3,1,5,,,1,,21,2,5,,2,1,1,,21,1,,2,
2/2/2021 2:47,2/2/2021 2:56,0,100,539,1,2/2/2021 2:56,anonymous,SV,1,Safari iPhone,14.0.2,iPhone,375x667,3,3,2,7,3,1,6,6,,,,,,,,,5,7,4,1,,,,,2,3,4.363,12.329,14.301,4,2.963,7.779,11.069,2,7,6,,,,,,,,,,,,,,,,,2.614,6.095,6.968,3,6,3,3,7,6,7,6,4,"Jag tror att vaccinets eventuella biverkningar inte är alls lika vanliga eller allvarliga som de komplikationer man kan få av covid, och därför är det ett säkrare alternativ att vaccinera sig trots eventuella biverkningar ",4,4,4,,,1,7,99,,,,5,3,2,2,2,3,5,1,6,5,1,2,varje situation är unik och en algoritm kan inte ta tillräcklig hänsyn till det. just nu är endast människohjärnan tillräckligt komplex och nyanserad för att kunna analysera varje individuell situation på ett korrekt och rättvist sätt.,1,2,t.ex vid bidragsbeslut ,20,2,5,,2,1,1,,12,1,,1,
2/2/2021 2:51,2/2/2021 2:57,0,100,339,1,2/2/2021 2:57,anonymous,SV,1,Safari,537.36,Android 10,360x780,2,2,3,4,4,2,3,1,,,,,,,,,4,5,5,3,,,,,3,2,,,,,,,,,,,0.765,0.765,2.276,1,0.804,1.404,2.455,2,4,3,,,,,,,0.932,0.932,1.801,1,4,4,3,5,5,4,3,3,Vet inte,1,1,3,,,2,7,99,,,,5,2,4,2,2,1,2,4,4,2,4,4,,1,1,,40,1,2,,2,1,1,,15,1,,1,
2/2/2021 2:45,2/2/2021 2:57,0,100,712,1,2/2/2021 2:57,anonymous,SV,1,Safari,4,Android 10,412x915,4,4,4,4,2,3,3,3,,,,,,,,,4,5,2,3,,,,,3,3,,,,,,,,,,,,,,,,,,,,,1.093,1.093,2.673,1,7,4,2.975,2.975,4.126,1,4,3,3,3,4,3,3,1,Djurtest,2,2,3,,,3,7,99,,,,5,4,3,2,2,2,3,4,4,4,3,4,,,1,,32,,4,,1,2,1,,11,1,,1,
2/2/2021 2:41,2/2/2021 2:57,0,100,966,1,2/2/2021 2:57,anonymous,SV,1,Chrome,84.0.4147.89,Android 5.0.2,1024x768,6,6,6,7,7,7,7,7,,,,,,,,,5,7,6,5,,,,,7,5,23.29,23.29,38.401,1,32.018,32.018,34.856,1,7,7,,,,,,,,,,,,,,,,,22.218,36.231,43.446,4,7,1,4,5,7,5,7,3,För att inte bli sjuk.,3,3,4,,,1,7,99,,,,7,7,7,1,2,1,2,6,5,2,3,5,,,1,,61,1,3,,2,2,1,,12,1,,1,Nej.
2/2/2021 2:51,2/2/2021 2:58,0,100,449,1,2/2/2021 2:58,anonymous,SV,1,Chrome,88.0.4324.104,Windows NT 6.2,1600x900,,,,,,,,,4,4,4,5,3,4,4,4,,,,,4,4,2,4,3,3,,,,,,,,,,,0,0,15.945,0,0,0,16.267,0,5,5,,,,,,,0,0,33.326,0,4,5,5,4,4,5,4,1,Kommer inte ta vaccin,1,1,1,,,2,7,99,2,2,3,,,,2,2,2,2,4,3,2,3,3,Olikheter i områden,2,1,,32,1,4,,1,5,1,,21,1,,1,
2/2/2021 2:45,2/2/2021 2:58,0,100,815,1,2/2/2021 2:58,anonymous,SV,1,Chrome,87.0.4280.141,Android 6.0.1,360x640,4,4,4,7,1,3,6,4,,,,,,,,,4,7,1,1,,,,,4,4,2.709,3.392,7.39,2,1.779,2.842,4.955,2,7,4,,,,,,,,,,,,,,,,,5.438,6.316,8.4,2,6,5,3,4,1,6,5,4,Följt med nyhetsflödet. ,1,2,4,,99,4,7,99,,,,3,1,4,2,1,1,4,7,1,1,3,4,,1,1,,62,1,5,,2,1,1,,17,1,,1,
2/2/2021 2:47,2/2/2021 2:59,0,100,737,1,2/2/2021 2:59,anonymous,SV,1,Firefox,85,Windows NT 10.0,1920x1080,,,,,,,,,4,4,4,5,4,5,5,5,,,,,4,5,3,3,1,1,,,,,,,,,,,0,0,24.688,0,0,0,21.77,0,6,6,,,,,,,0,0,29.472,0,5,6,5,4,5,6,5,3,det hinner gå en tid innan det blir min tur och då kan ev biverkningar ha visat sig. Detta kan påverka mitt beslut.,3,3,3,,,2,7,99,5,4,5,,,,2,2,4,5,3,5,2,3,2,detta kan manipuleras,1,1,,64,1,3,,2,7,1,,11,1,,1,
2/2/2021 2:53,2/2/2021 3:01,0,100,459,1,2/2/2021 3:01,anonymous,SV,1,Chrome,88.0.4324.104,Windows NT 10.0,1920x1080,,,,,,,,,1,1,1,5,1,3,1,3,,,,,5,6,4,4,1,1,,,,,,,,,,,0,0,16.01,0,0,0,9.679,0,4,4,,,,,,,0,0,31.977,0,2,7,7,3,3,4,1,4,högst verkningsgrad,1,3,2,,,1,7,99,7,5,1,,,,2,2,1,3,5,1,1,5,1,"farlig väg att gå, varför inte AI då?",1,1,,51,1,5,,2,8,1,,17,1,,1,
