StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,DistributionChannel,UserLanguage,Q1.2,Q1.3_Browser,Q1.3_Version,Q1.3_Operating System,Q1.3_Resolution,Q2.2_1,Q2.2_2,Q2.2_3,Q2.2_4,Q2.2_5,Q2.3_1,Q2.3_2,Q2.3_3,Q3.2_1,Q3.2_2,Q3.2_3,Q3.2_4,Q3.2_5,Q3.3_1,Q3.3_2,Q3.3_3,Q5.3,Q5.4,Q5.5,Q5.6,Q6.2_1,Q6.2_2,Q6.2_3,Q6.2_4,Q7.2,Q7.3,Q10.3_First Click,Q10.3_Last Click,Q10.3_Page Submit,Q10.3_Click Count,Q10.5_First Click,Q10.5_Last Click,Q10.5_Page Submit,Q10.5_Click Count,Q10.6,Q10.7,Q417_First Click,Q417_Last Click,Q417_Page Submit,Q417_Click Count,Q420,Q421,Q14.2_First Click,Q14.2_Last Click,Q14.2_Page Submit,Q14.2_Click Count,Q15.2,Q15.3,Q15.4,Q15.5,Q15.6,Q15.7,Q16.2,Q16.3,Q16.7_1,Q16.7_2,Q16.7_3,Q16.8_1,Q16.8_1_TEXT,Q298,Q17.1,Q17.1_7_TEXT,Q6.3_1,Q6.3_2,Q6.4,Q5.8,Q5.9,Q5.10,Q16.5,Q16.6,Q18.2,Q18.3,Q4.2,Q4.3,Q4.4,Q20.2,Q20.3,Q20.4,Q20.5,Q18.4,Q18.5,Q19.2_8,Q19.3,Q19.4,Q19.4_9_TEXT,Q19.5,Q19.6,Q19.7,Q19.7_2_TEXT,Q19.8,Q19.9,Q19.9_2_TEXT,Q19.10,Q20.6
1/27/2021 11:06,1/27/2021 11:16,0,100,637,1,1/27/2021 11:16,anonymous,NL,1,Chrome,87.0.4280.141,Android 10,360x771,4,4,4,5,3,4,5,5,,,,,,,,,6,7,4,4,,,,,5,4,,,,,,,,,,,1.383,4.96,5.525,3,7,5,4.392,4.884,5.843,2,4,5,5,6,5,4,4,We moeten naar mijn mening blij en opgelucht zijn dat er al zo snel een vaccin is gevonden. Om mezelf en andere te beschermen wil ik zsm ingeënt worden. Ik heb er voldoende vertrouwen in dat er alles aan gedaan is om een veilig vaccin te maken. Hoe eerder we allemaal ingeënt zijn hoe eerder ons leven weer verder kan,3,3,3,,,2,7,99,,,,5,5,5,2,2,4,7,3,4,3,3,5,,1,2,Nee,31,1,5,,2,7,1,,12,1,,1,
1/27/2021 11:05,1/27/2021 11:20,0,100,858,1,1/27/2021 11:20,anonymous,NL,1,Chrome,53.0.2785.124,Android 4.4.4,1024x600,5,5,4,5,5,5,6,5,,,,,,,,,4,7,4,3,,,,,3,3,1.572,1.572,34.203,1,3.356,26.067,26.769,2,7,4,,,,,,,8.035,32.532,38.252,2,3,4,5,6,5,5,3,Ik wil beschermd worden tegen het virus,3,2,3,,,1,7,99,,,,4,1,6,2,2,5,5,4,4,5,3,4,,2,1,,45,1,4,,2,4,1,,12,1,,1,
1/27/2021 11:16,1/27/2021 11:23,0,100,368,1,1/27/2021 11:23,anonymous,NL,1,Safari,13.1.2,Macintosh,768x1024,,,,,,,,,4,4,4,4,4,4,4,4,,,,,3,5,4,4,5,5,,,,,,,,,,,0.956,0.956,16.342,1,5,5,2.114,23.034,25.669,3,5,3,4,4,5,5,4,Ik werk in de zorg en wil verspreiden beperken,3,3,3,,,2,7,99,5,4,6,,,,1,2,2,3,4,4,4,3,5,,2,1,,37,2,8,,1,3,1,,12,1,,1,
1/27/2021 11:21,1/27/2021 11:25,0,100,211,1,1/27/2021 11:25,anonymous,NL,1,Safari iPhone,14.0.2,iPhone,375x667,5,5,5,5,5,4,4,4,,,,,,,,,1,5,4,4,,,,,4,4,8.524,8.524,14.326,1,0.649,3.064,6.572,2,6,4,,,,,,,2.798,2.798,5.264,1,5,4,4,5,6,4,4,Nvt,3,3,3,,Nvt,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/27/2021 11:22,1/27/2021 11:31,0,100,527,1,1/27/2021 11:31,anonymous,NL,1,Safari iPhone,14.0.2,iPhone,414x896,4,4,4,5,3,5,4,3,,,,,,,,,5,3,3,5,,,,,4,4,2.225,7.775,13.958,2,3.409,7.582,10.118,3,4,5,,,,,,,9.866,9.866,12.093,1,4,4,5,3,5,4,2,Betrouwbaarheid en duur van het vaccin ,3,2,2,,,1,7,99,,,,6,3,4,2,2,3,4,5,2,4,3,4,,2,1,,33,1,4,,2,5,1,,12,1,,1,
1/27/2021 11:16,1/27/2021 11:32,0,100,977,1,1/27/2021 11:32,anonymous,NL,1,Safari,14.0.2,Macintosh,1792x1120,,,,,,,,,4,4,4,6,4,4,4,4,,,,,5,5,4,4,4,4,,,,,,,,,,,0,0,8.924,0,6,5,0,0,244.709,0,6,6,5,5,5,5,3,Ik kan niet zelf bepalen van welke farmaceut ik het medicijn krijg. ,3,1,3,,,1,7,99,7,5,4,,,,2,2,4,4,4,5,2,4,4,,2,1,,26,1,4,,2,9,1,,10,1,,1,
1/27/2021 11:28,1/27/2021 11:36,0,100,482,1,1/27/2021 11:36,anonymous,NL,1,Chrome,88.0.4324.104,Windows NT 10.0,1600x900,,,,,,,,,5,5,5,5,5,5,5,5,,,,,4,4,2,3,5,4,0,0,11.093,0,0,0,6.87,0,6,5,,,,,,,0,0,26.94,0,5,5,4,5,5,4,1,Ik vertrouw het niet helemaal,3,2,3,,,1,7,99,4,4,6,,,,1,1,5,5,5,5,5,6,5,,2,1,,48,1,4,,2,3,1,,9,1,,1,
1/27/2021 11:37,1/27/2021 11:38,0,100,65,1,1/27/2021 11:38,anonymous,NL,1,Firefox,84,Windows NT 10.0,1536x864,,,,,,,,,7,7,7,7,7,7,7,7,,,,,7,7,7,7,7,7,,,,,,,,,,,0,0,0.779,0,7,7,0,0,0.981,0,7,7,7,7,7,7,4,nee,4,4,4,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/27/2021 11:04,1/27/2021 11:38,0,100,2094,1,1/27/2021 11:38,anonymous,NL,1,Safari,12.1.2,Macintosh,1440x900,,,,,,,,,7,7,6,7,7,7,6,7,,,,,7,7,7,7,4,7,,,,,,,,,,,0,0,1.347,0,7,5,0,0,1.777,0,7,7,7,5,5,7,4,leuk,4,3,3,3,google,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/27/2021 11:39,1/27/2021 11:41,0,100,139,1,1/27/2021 11:41,anonymous,NL,1,Safari,14.0.2,Macintosh,1440x900,,,,,,,,,5,6,6,6,7,5,6,6,,,,,6,7,7,7,6,6,,,,,,,,,,,0,0,1.927,0,6,6,0,0,2.317,0,6,7,6,7,6,6,3,Ik werk in de zorg en zou graag in aanmerking komen voor het vaccin. Dit betekend veel voor mij.,3,4,3,3,,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/27/2021 11:37,1/27/2021 11:41,0,100,254,1,1/27/2021 11:41,anonymous,NL,1,Chrome,87.0.4280.152,CrOS x86_64 13505.111.0,1536x864,,,,,,,,,5,4,4,4,4,4,5,4,,,,,5,4,4,4,5,4,1.211,1.211,2.538,1,2.593,3.643,6.087,2,5,4,,,,,,,3.31,8.203,10.33,2,5,5,5,4,4,5,3,ik wil graag een gezondere omgeving en help graag mee aan een vacinatie ,3,2,2,,,3,7,,5,5,5,,,,2,1,4,4,5,4,4,5,4,,2,1,,36,2,4,,2,8,1,,12,1,,1,
1/27/2021 11:38,1/27/2021 11:44,0,100,399,1,1/27/2021 11:44,anonymous,NL,1,Chrome,83.0.4103.106,Android 10,360x760,4,4,4,5,4,5,5,5,,,,,,,,,4,5,2,4,,,,,4,4,3.492,19.683,21.237,6,3.533,17.752,18.942,6,7,4,,,,,,,5.156,46.391,49.361,13,5,5,4,6,5,5,4,"Ik wil terug naar ""het oude normaal"" kunnen gaan, het vaccin ontvangen is de enige uitweg uit deze pandemie. Hiervoor moeten we gezamenlijk verantwoordelijkheid opnemen en ons laten inenten.",4,3,3,,,2,7,99,,,,5,1,6,2,2,7,7,4,4,4,4,4,,2,2,De procedures bij een audit.,31,1,6,,2,6,2,België,,1,,3,
1/27/2021 11:43,1/27/2021 11:45,0,100,121,1,1/27/2021 11:45,anonymous,NL,1,Safari iPhone,14.0.2,iPhone,428x926,4,4,4,4,4,5,5,4,,,,,,,,,4,3,3,5,,,,,5,3,,,,,,,,,,,0.819,2.093,2.115,2,4,4,1.99,2.649,3.327,2,6,5,5,6,5,6,3,Bnnv. Hj,3,2,2,3,,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/27/2021 11:44,1/27/2021 11:46,0,100,91,1,1/27/2021 11:46,anonymous,NL,1,Chrome,88.0.4324.104,Windows NT 10.0,1536x864,,,,,,,,,4,4,4,4,4,4,4,4,,,,,4,4,4,4,4,4,0,0,0.97,0,0,0,0.792,0,4,4,,,,,,,0,0,1.154,0,4,4,4,4,4,4,3,nvt,3,3,3,,,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/27/2021 11:37,1/27/2021 11:46,0,100,550,1,1/27/2021 11:46,anonymous,NL,1,Chrome,87.0.4280.141,Windows NT 6.1,1024x768,,,,,,,,,4,4,4,4,4,4,4,4,,,,,5,5,4,3,5,5,0,0,18.732,0,0,0,23.96,0,7,4,,,,,,,0,0,35.146,0,6,3,3,6,6,4,4,ik behoor tot de risico groep en daarom zal ik mij wél laten inenten,4,4,4,,,2,7,99,7,3,5,,,,2,2,4,4,4,5,2,4,4,,,1,,51,2,4,,2,6,1,,13,1,,1,leuk onderzoek en veel succes
1/27/2021 11:42,1/27/2021 11:46,0,100,278,1,1/27/2021 11:47,anonymous,NL,1,Safari iPhone,Unknown,iPhone,414x896,5,5,5,7,2,7,7,7,,,,,,,,,6,6,2,6,,,,,5,4,1.261,1.745,7.253,2,1.43,1.43,3.794,1,7,3,,,,,,,1.471,2.31,3.337,2,6,4,4,5,5,4,3,Lijkt me wel zo handig ,4,4,4,,,3,7,99,,,,1,4,7,1,2,4,4,3,4,1,4,4,,2,1,,40,2,4,,2,9,1,,10,1,,1,
1/27/2021 11:44,1/27/2021 11:47,0,100,183,1,1/27/2021 11:47,anonymous,NL,1,Chrome,84.0.4147.125,Android 10,412x869,5,5,5,6,4,4,4,4,,,,,,,,,5,2,3,5,,,,,5,4,,,,,,,,,,,1.046,1.535,1.906,2,6,3,0.892,1.449,1.783,2,5,3,5,6,5,5,1,Hoef geen onnodige vaccinatie,2,2,2,,,3,7,999,,,,2,3,3,2,1,4,4,5,4,4,4,4,,3,1,,26,2,5,,1,4,1,,4,1,,1,
1/27/2021 11:43,1/27/2021 11:48,0,100,283,1,1/27/2021 11:48,anonymous,NL,1,Edge,88.0.705.50,Windows NT 10.0,1920x1080,,,,,,,,,1,1,1,6,1,1,4,5,,,,,7,6,7,6,7,5,0,0,1.291,0,0.565,0.565,1.757,1,7,7,,,,,,,0,0,1.023,0,6,6,7,6,4,6,2,'===,3,1,2,,,2,7,99,5,5,1,,,,2,1,6,6,7,1,1,1,6,,1,2,belastingdienst,31,1,5,,2,7,1,,2,1,,1,
1/27/2021 11:41,1/27/2021 11:49,0,100,485,1,1/27/2021 11:49,anonymous,NL,1,Edge,88.0.705.50,Windows NT 10.0,1920x1080,,,,,,,,,6,6,6,6,6,6,6,6,,,,,7,7,1,4,7,5,0,0,11.346,0,0,0,21.352,0,7,3,,,,,,,0,0,27.474,0,6,3,2,6,6,6,4,laat maar komen die prik. Al dat gezeur van de samenzweringswappies. Dat zijn alleen maar mensen die aandacht tekort komen.,3,1,3,,,2,7,99,5,2,7,,,,1,2,3,5,5,7,6,2,6,,3,2,belastingdienst schandaal,54,1,5,,2,5,1,,12,1,,1,bedankt voor deze vragenlijst. Eindelijk eens een interessant onderwerp!
1/27/2021 11:46,1/27/2021 11:49,0,100,157,1,1/27/2021 11:49,anonymous,NL,1,Safari,4,Android 10,412x915,4,4,5,7,6,4,4,6,,,,,,,,,5,7,4,4,,,,,4,6,,,,,,,,,,,0.671,1.361,2.053,2,6,6,0.731,1.62,2.476,2,5,6,5,4,4,4,3,6,3,3,3,,,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/27/2021 11:39,1/27/2021 11:49,0,100,626,1,1/27/2021 11:49,anonymous,NL,1,Chrome,88.0.4324.104,Windows NT 10.0,1536x864,,,,,,,,,5,5,4,6,6,5,5,6,,,,,3,5,4,4,5,3,0,0,39.328,0,18.472,19.046,29.848,4,5,5,,,,,,,36.496,49.502,50.843,10,5,4,4,5,5,6,4,Ik wil door vaccinatie voorkomen dat het virus verspreid. Ik geloof dat vaccin een goed vaccin is. ,3,2,3,,,2,7,99,5,2,7,,,,2,2,5,6,5,3,6,5,4,,3,1,,44,2,8,,1,9,1,,11,1,,1,
1/27/2021 11:42,1/27/2021 11:49,0,100,437,1,1/27/2021 11:49,anonymous,NL,1,Chrome,85.0.4183.127,Android 10,360x780,5,5,6,6,4,5,5,5,,,,,,,,,5,6,1,4,,,,,5,4,,,,,,,,,,,2.861,11.458,18.657,3,7,7,8.16,40.258,44,7,3,7,6,5,6,6,1,Ik wil zwanger worden dus stel ik de vaccinatie uit tot na de bevalling,3,2,3,,,2,7,99,,,,5,3,5,2,2,5,6,4,6,6,3,5,,1,2,Weet niet 1 direct te noemen,31,2,5,,2,9,1,,2,1,,1,
1/27/2021 11:41,1/27/2021 11:50,0,100,534,1,1/27/2021 11:50,anonymous,NL,1,Safari,14.0.2,Macintosh,768x1024,,,,,,,,,5,5,5,6,6,6,6,6,,,,,4,6,4,4,4,4,1.172,14.286,44.773,3,0.84,25.821,37.037,4,7,4,,,,,,,4.842,41.606,69.696,6,7,1,1,7,7,7,4,Zodat ik beschermd ben tegen COVID,3,3,3,,,2,7,99,4,1,6,,,,2,2,4,6,5,4,6,4,4,,,1,,46,1,4,,2,4,1,,7,1,,1,Nee
1/27/2021 11:49,1/27/2021 11:51,0,100,126,1,1/27/2021 11:51,anonymous,NL,1,Safari iPhone,14.0.2,iPhone,375x667,6,5,6,5,6,5,6,6,,,,,,,,,6,4,4,4,,,,,5,5,,,,,,,,,,,0.473,1.106,1.657,2,6,5,0.992,5.109,5.587,4,5,6,6,5,6,6,3,Nvt,4,2,2,2,,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/27/2021 11:44,1/27/2021 11:53,0,100,571,1,1/27/2021 11:53,anonymous,NL,1,Chrome,88.0.4324.93,Android 10,393x851,3,3,3,6,2,6,6,6,,,,,,,,,5,6,1,1,,,,,6,6,,,,,,,,,,,11.271,22.654,25.416,2,6,1,10.058,24.452,28.385,3,7,1,2,6,7,7,4,"Ik vertrouw de wetenschappers en de commissie die de vaccins vrijgeeft. Ik ga ervan uit dat de risico's op besmetting met corona erger zijn dan de eventuele bijwerkingen van een vaccin

",4,1,4,,,1,7,99,,,,7,1,6,2,2,3,6,5,4,2,6,6,,,1,,38,1,8,,1,6,1,,3,1,,1,
1/27/2021 11:45,1/27/2021 11:55,0,100,607,1,1/27/2021 11:55,anonymous,NL,1,Chrome,88.0.4324.93,Android 10,412x823,4,4,4,7,4,4,4,7,,,,,,,,,3,4,1,1,,,,,4,4,,,,,,,,,,,8.697,8.697,15.529,1,7,4,26.472,32.956,39.62,2,4,6,7,4,3,5,1,Ik weet niet wat er op lange termijn gebeurd. Ik vind het eng om mij te laten vaccineren. Ook omdat ik erg allergisch ben. ,2,2,2,,,1,7,99,,,,1,1,4,2,1,4,6,6,4,1,5,4,,,1,,47,2,4,,1,9,1,,12,1,,1,
1/27/2021 11:41,1/27/2021 11:55,0,100,825,1,1/27/2021 11:55,anonymous,NL,1,Chrome,88.0.4324.93,Android 8.0.0,360x640,4,4,4,4,4,5,5,3,,,,,,,,,3,5,3,5,,,,,4,4,11.352,21,22.743,2,7.152,72.796,73.768,5,6,3,,,,,,,37.233,54.269,55.992,5,5,3,3,5,5,6,3,"Als er niks verandert laat ik mij gewoon inenten

",3,2,3,,,2,7,99,,,,5,1,4,1,2,1,5,5,3,5,5,4,,1,1,,43,2,4,,2,9,1,,11,1,,1,
1/27/2021 11:37,1/27/2021 11:56,0,100,1155,1,1/27/2021 11:56,anonymous,NL,1,Chrome,87.0.4280.141,Windows NT 10.0,1366x768,,,,,,,,,7,7,7,7,1,4,4,4,,,,,4,4,4,4,4,4,,,,,,,,,,,0,0,2.057,0,7,7,0,0,1.603,0,1,7,7,7,3,1,1,omdat ik niemand meer vertrouw en bang ben om me te laten vaccineren,1,1,1,,,3,7,99,7,7,1,,,,1,1,7,1,1,7,1,3,7,,,1,,40,2,1,,2,3,1,,3,2,,3,niet
1/27/2021 11:50,1/27/2021 11:57,0,100,397,1,1/27/2021 11:57,anonymous,NL,1,Chrome,87.0.4280.141,Windows NT 10.0,1536x864,,,,,,,,,6,5,6,6,6,4,6,6,,,,,4,7,2,4,5,7,,,,,,,,,,,0,0,2.514,0,6,4,0,0,37.981,0,7,2,1,7,7,7,4,Ik ben er niet bang voor dat het niet veilig is. Ik geloof dat het vaccin goed gecontroleerd is. Ik wil super graag het vaccin want dat betekent dat ik geen risico meer heb op corona,2,2,2,,,3,7,99,7,2,5,,,,2,2,4,5,2,6,5,4,5,,,1,,26,2,5,,2,7,1,,9,1,,1,
1/27/2021 11:47,1/27/2021 11:58,0,100,639,1,1/27/2021 11:58,anonymous,NL,1,Chrome,87.0.4280.152,CrOS x86_64 13505.111.0,1366x768,,,,,,,,,2,2,2,4,3,3,2,3,,,,,1,4,1,4,3,3,,,,,,,,,,,33.814,33.814,36.437,1,7,6,39.089,39.089,44.244,1,4,5,4,5,4,4,2,"ik wil niet worden ingeënt met een vaccin dat een genoom van een virus bevat en wacht daarom, tot het op traditionele wijze gemaakte vaccin van Sanofi ter beschikking komt, om me dan daarmee te laten inenten.",2,2,2,,,2,7,99,4,7,3,,,,2,2,4,5,2,1,2,4,3,"iemand zou kunnen hacken, en daardoor de algoritmen zou kunnen beïnvloeden",1,1,,54,2,5,,2,2,1,,2,2,Duits,3,
1/27/2021 11:50,1/27/2021 11:58,0,100,428,1,1/27/2021 11:58,anonymous,NL,1,Edge,88.0.705.50,Windows NT 10.0,1536x864,,,,,,,,,4,5,5,5,4,3,5,6,,,,,5,5,3,4,5,5,,,,,,,,,,,19.253,24.606,25.735,4,6,4,27.918,33.038,38.737,5,6,5,4,5,5,6,3,Dan kan men zo snel mogelijk weer terug naar het normale leven,3,3,3,,,2,7,99,2,3,5,,,,2,2,3,3,3,4,5,3,5,,2,1,,33,2,6,,2,3,1,,4,1,,1,
1/27/2021 11:47,1/27/2021 11:59,0,100,750,1,1/27/2021 11:59,anonymous,NL,1,Chrome,83.0.4103.106,Android 10,360x780,4,4,2,4,1,1,3,4,,,,,,,,,1,2,4,3,,,,,4,3,,,,,,,,,,,17.801,31.615,32.477,5,4,7,8.356,58.373,63.273,7,3,6,6,5,4,5,1,"Wil het even afwachten ,voel me een beetje gedwongen worden ,",2,3,2,,,1,7,99,,,,7,1,1,2,2,2,2,3,3,1,7,3,Het niet een reëel beeld geeft,3,1,,36,2,4,,2,3,1,,3,1,,1,"Nee ,was duidelijk"
1/27/2021 11:47,1/27/2021 11:59,0,100,720,1,1/27/2021 11:59,anonymous,NL,1,Chrome,88.0.4324.93,Android 7.1.1,360x640,4,4,4,5,4,3,4,4,,,,,,,,,4,6,3,4,,,,,4,4,2.073,22.899,36.326,4,5.945,38.242,41.907,5,5,3,,,,,,,7.74,60.49,65.235,9,4,4,3,5,4,5,3,Ja het geeft in ieder geval bescherming tegen covid 19 en dat is beter dan niets,3,2,3,,,1,7,99,,,,5,4,4,1,1,4,4,4,3,2,5,5,,1,1,,48,2,4,,2,9,1,,2,1,,1,
1/27/2021 11:49,1/27/2021 12:00,0,100,667,1,1/27/2021 12:00,anonymous,NL,1,Chrome,88.0.4324.93,Android 10,412x846,5,5,4,7,5,4,4,6,,,,,,,,,5,3,4,3,,,,,5,4,20.1,26.303,27.456,4,9.066,29.396,38.825,5,5,6,,,,,,,1.321,44.668,50.644,12,4,6,4,4,5,6,2,"Voor de samenleving zou ik het misschien willen overwegen, maar persoonlijk hoef ik dat vaccin niet ik vind er te veel onzekerheden omheen hangen en neem liever het risico ziek te worden",2,2,2,2,,2,7,99,,,,2,1,4,1,2,1,3,3,3,6,5,4,,,1,,28,2,6,,2,6,1,,2,1,,1,"Nee, niets om te delen"
1/27/2021 11:59,1/27/2021 12:01,0,100,102,1,1/27/2021 12:01,anonymous,NL,1,Chrome,83.0.4103.106,Android 10,360x780,3,7,6,6,6,6,6,6,,,,,,,,,7,3,3,4,,,,,4,5,1.357,2.206,2.568,3,0.491,1.042,1.472,2,6,4,,,,,,,0.759,1.224,2.091,2,6,5,6,5,7,7,4,Nee heur,4,2,1,,,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/27/2021 11:51,1/27/2021 12:02,0,100,665,1,1/27/2021 12:02,anonymous,NL,1,Chrome,83.0.4103.106,Android 11,360x800,4,4,4,4,4,4,4,4,,,,,,,,,4,5,4,4,,,,,4,4,,,,,,,,,,,6.31,8.211,9.827,2,6,5,5.15,17.873,18.526,5,4,5,4,5,4,4,3,Ik laat mijzelf inenten zodat ik en de patiënt veilig voel in het ziekenhuis ,3,3,3,1,,1,7,99,,,,5,3,5,1,2,4,3,4,4,4,4,5,,2,1,,34,2,5,,1,6,1,,9,1,,1,
1/27/2021 11:57,1/27/2021 12:02,0,100,334,1,1/27/2021 12:02,anonymous,NL,1,Safari iPhone,14.0.2,iPhone,414x896,4,5,5,5,3,4,4,6,,,,,,,,,4,7,7,4,,,,,6,3,,,,,,,,,,,2.371,2.371,15.744,1,7,5,15.327,15.327,17.498,1,7,6,6,6,6,7,4,Ik wil weer dat alles normaal word dus inenten hoort daarbij ,4,4,4,4,,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/27/2021 11:57,1/27/2021 12:03,0,100,341,1,1/27/2021 12:03,anonymous,NL,1,Firefox,85,Windows NT 10.0,1280x768,,,,,,,,,4,4,4,6,2,4,4,4,,,,,6,4,4,3,5,5,0,0,11.296,0,0,0,13.559,0,5,5,,,,,,,0,0,24.904,0,5,5,5,5,5,5,3,-,3,3,3,3,,2,7,99,3,3,4,,,,1,2,4,4,5,5,5,5,5,,2,1,,52,1,4,,2,2,1,,10,1,,2,
1/27/2021 11:53,1/27/2021 12:03,0,100,586,1,1/27/2021 12:03,anonymous,NL,1,Safari,4,Android 7.0,1024x768,3,3,3,4,5,3,6,5,,,,,,,,,6,7,4,5,,,,,3,4,,,,,,,,,,,1.499,1.499,16.516,1,6,6,4.076,6.503,7.114,3,4,6,6,6,6,6,3,Goedgekeurd door Brussel. Getest op 100den peoefpersonen. Ljkt me veilig.,4,3,4,,,1,7,99,,,,7,6,6,2,1,5,6,6,4,3,3,4,,1,2,Belastimgdienst voor ondernemers,73,1,1,,2,3,1,,5,1,,1,Geen
1/27/2021 11:55,1/27/2021 12:04,0,100,582,1,1/27/2021 12:04,anonymous,NL,1,Chrome,88.0.4324.93,Android 10,360x771,5,5,5,6,5,5,6,6,,,,,,,,,7,7,3,3,,,,,3,2,3.824,17.2,18.25,14,2.772,12.835,17.049,12,6,1,,,,,,,6.168,16.621,17.751,12,7,1,1,7,6,6,4,Heb er de volste vertrouwen in,4,2,4,,,2,7,,,,,6,1,7,2,2,4,4,5,5,4,1,4,,1,1,,71,1,4,,2,8,1,,10,1,,1,Nee
1/27/2021 11:59,1/27/2021 12:06,0,100,408,1,1/27/2021 12:06,anonymous,NL,1,Chrome,88.0.4324.93,Android 10,360x760,4,4,4,5,4,4,4,4,,,,,,,,,4,3,4,5,,,,,4,4,,,,,,,,,,,2.9,10.305,15.056,2,6,4,5.094,26.097,30.322,6,5,5,4,4,4,4,2,Vertrouw het niet echt,3,3,3,,,3,7,99,,,,7,4,4,1,2,4,1,3,4,4,4,5,,,1,,50,2,4,,1,2,1,,3,2,Turks,3,
1/27/2021 11:58,1/27/2021 12:07,0,100,528,1,1/27/2021 12:07,anonymous,NL,1,Chrome,83.0.4103.106,Android 8.0.0,360x640,5,6,5,5,5,5,6,5,,,,,,,,,3,6,2,7,,,,,4,4,,,,,,,,,,,1.469,11.638,12.289,8,7,3,1.752,29.874,32.69,24,6,5,6,6,5,7,4,Geef mij meer rust ,4,4,4,,,1,7,99,,,,6,4,6,2,1,3,3,4,4,4,4,3,Het niet goed word weer gegeven,,1,,68,2,1,,2,3,1,,9,1,,1,Nee dank uw
1/27/2021 11:56,1/27/2021 12:07,0,100,676,1,1/27/2021 12:07,anonymous,NL,1,Safari,4,Android 8.0.0,360x640,3,4,4,5,3,4,3,4,,,,,,,,,4,5,4,3,,,,,3,2,1.041,2.358,3.2,3,1.343,2.533,3.449,3,5,5,,,,,,,2.675,3.195,4.57,2,4,6,4,4,4,4,4,Ok,3,2,3,,,1,7,99,,,,6,3,5,1,2,3,2,2,4,2,1,3,Weet niet,,1,,42,1,4,,2,3,1,,11,1,,1,
1/27/2021 12:00,1/27/2021 12:07,0,100,419,1,1/27/2021 12:07,anonymous,NL,1,Chrome,83.0.4103.106,Linux x86_64,800x1280,,,,,,,,,5,4,4,5,5,4,4,5,,,,,3,5,3,3,4,4,0,0,12.415,0,0,0,10.213,0,6,4,,,,,,,28.363,28.363,30.144,1,4,6,4,5,5,5,3,Je eigen wereld word  beperkt als je t niet doet,3,3,3,1,,2,7,99,4,4,5,,,,2,1,4,4,5,6,4,5,4,,3,1,,55,2,4,,2,5,1,,10,1,,1,Geen
1/27/2021 11:59,1/27/2021 12:07,0,100,475,1,1/27/2021 12:07,anonymous,NL,1,Chrome,88.0.4324.104,Windows NT 10.0,1600x900,,,,,,,,,1,1,1,6,1,1,1,1,,,,,5,5,3,1,4,1,0,0,16.505,0,0,0,9.049,0,7,7,,,,,,,0,0,9.677,0,3,5,4,4,4,4,4,neen,3,3,3,,,1,7,99,7,1,3,,,,2,2,3,4,4,1,1,1,1,we niet begrijpen hoe dit werkt,1,1,,63,1,4,,1,9,1,,13,1,,1,neen
1/27/2021 12:08,1/27/2021 12:09,0,100,82,1,1/27/2021 12:09,anonymous,NL,1,Safari iPhone,Unknown,iPhone,414x736,2,3,4,3,4,2,3,2,,,,,,,,,6,3,2,3,,,,,2,2,0.469,0.469,1.802,1,0.426,0.426,1.951,1,2,4,,,,,,,0.39,1.073,1.825,2,2,5,2,3,1,4,2,Niks ik heb nie gekozenen man,3,2,3,3,,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/27/2021 11:53,1/27/2021 12:09,0,100,996,1,1/27/2021 12:09,anonymous,NL,1,Safari iPhone,14.0.2,iPhone,414x736,4,3,2,4,4,3,5,4,,,,,,,,,4,6,4,4,,,,,7,1,,,,,,,,,,,2.158,21.925,30.777,4,6,4,2.345,20.465,27.849,4,6,2,2,6,6,6,3,"Momenteel zijn wij hard op weg een derde wereldland te worden. Kijk naar de zwabberende vaccinatie strategie, of het gebrek aan visie daarop. In plaats van een militaire operatie op te zetten zwabberen we er op los. Diep triest",1,3,1,,,1,7,99,,,,6,4,3,2,2,4,6,4,1,2,4,1,Er zit geen menselijke gevoelens bij,1,2,Toeslagen affaire,55,1,4,,2,3,1,,4,1,,1,
